circ_mv,close,float_share,free_share,index,level_0,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,trade_date,ts_code,turnover_rate,turnover_rate_f,volume_ratio
92942.45800000001,9.92,9369.1994,5047.9335,1962,,4.803,90.5741,47.7923,7.2502,6.9561,135538.94400000002,13663.2,20080418,600485.SH,1.0971,2.0363,0.94
77951.739,8.32,9369.1994,6591.4983,1862,,3.6428,42.2088,37.3415,5.8452,5.7306,113677.82400000001,13663.2,20080917,600485.SH,3.5157,4.9972,1.7
114472.036,8.26,13858.6,11249.5561,1062,,2.4275,29.1318,82.165,4.0787,4.0793,114472.036,13858.6,20120116,600485.SH,1.6566,2.0408,0.86
504453.04,36.4,13858.6,13858.6,277,,10.0093,58.7205,50.178999999999995,33.7126,31.674,10642423.7265,292374.2782,20150702,600485.SH,7.3956,7.3956,0.97
512629.614,36.99,13858.6,13858.6,262,,10.1883,59.6723,50.9924,34.2591,32.1874,10814924.5506,292374.2782,20150730,600485.SH,5.5832,5.5832,0.55
533001.756,38.46,13858.6,13858.6,257,,10.5932,62.0437,53.0188,35.6205,33.4665,11244714.7396,292374.2782,20150806,600485.SH,2.1542,2.1542,0.36
2961069.3408,18.15,163144.3163,93952.3092,222,,4.9839,29.2796,24.6786,16.81,14.9924,5306593.1493,292374.2782,20150928,600485.SH,2.4874,4.3193,0.59
3643012.583,22.33,163144.3163,93952.3092,212,,6.1317,36.0228,30.3622,20.6814,18.4452,6528717.6322,292374.2782,20151019,600485.SH,4.542,7.8870000000000005,0.94
2987172.4315,18.31,163144.3163,108922.8694,147,,4.665,29.5377,17.9993,16.9582,11.2822,5353373.0338,292374.2782,20160129,600485.SH,1.7554,2.6293,0.81
2729404.4117,16.73,163144.3163,124507.97099999999,142,,4.5455,25.7273,23.7468,13.6853,11.4638,4891421.6743,292374.2782,20160525,600485.SH,3.0592,4.0085,0.82
27960.0,9.32,3000.0,3000.0,3675,,2.6153,38.4323,30.8872,3.0966,2.6205,93200.0,10000.0,20031113,600486.SH,0.493,0.493,0.21
34872.6,8.74,3990.0,3000.0,3040,,2.1590000000000003,20.3536,19.6187,1.1624,1.0445,87400.0,10000.0,20060811,600486.SH,0.5955,0.7921,0.78
170653.4699,23.03,7410.0508,4430.2306,2550,,3.4284,29.1599,22.3747,1.9031,1.5453,269451.0,11700.0,20080825,600486.SH,1.2735,2.13,1.14
149460.7246,20.17,7410.0508,4430.2306,2535,,2.7467,25.5386,13.9735,1.6667,1.212,235989.0,11700.0,20080916,600486.SH,0.4068,0.6803,1.61
230957.6624,22.46,10283.065999999999,7978.4647,2130,,2.4653,24.5362,24.5754,2.5044,2.8235,386684.9685,17216.6059,20100524,600486.SH,2.0686,2.6661,1.82
808526.2484,26.09,30989.8907,17973.1272,890,,2.8968,17.7823,17.5617,2.8666,2.8005,808526.2484,30989.8907,20150713,600486.SH,2.9413,5.0715,0.68
155505.0417,12.69,12254.1404,10245.8567,2508,,1.965,26.4651,26.4651,1.9159,1.9159,210806.28,16612.0,20080422,600487.SH,1.328,1.5883,0.64
130996.7609,10.69,12254.1404,10245.8567,2463,,1.6902,22.2941,21.7242,1.6139,1.6332,177582.28,16612.0,20080630,600487.SH,1.6463,1.969,0.7
134058.84,8.07,16612.0,10245.8567,2428,,1.276,16.83,16.3999,1.2184,1.2329,134058.84,16612.0,20080819,600487.SH,0.4855,0.7872,0.64
125420.6,7.55,16612.0,10245.8567,2413,,1.1682,15.7456,15.8757,1.1399,1.1071,125420.6,16612.0,20080909,600487.SH,0.4516,0.7321,0.59
253333.0,15.25,16612.0,11145.8567,1643,,1.4514,19.4047,14.5658,1.5146,0.6047,315800.8201,20708.2505,20111227,600487.SH,1.6908,2.5201,0.77
257486.0,15.5,16612.0,11145.8567,1638,,1.4752,19.7228,14.8046,1.5394,0.6146,320977.8828,20708.2505,20120105,600487.SH,1.7209,2.5649,0.73
1008895.4573,26.29,38375.6355,28729.5975,833,,2.6233,31.6067,27.3096,1.044,0.9212,1087765.4573,41375.6355,20150907,600487.SH,2.7037,3.6115,0.83
1155874.1413,10.04,115126.9065,86188.7925,738,,2.8249,36.2113,25.0619,1.1961,0.9528,1246234.1413,124126.9065,20160127,600487.SH,2.0861,2.7865,1.43
48591.387,4.63,10494.9,7605.0,3130,,1.1885,11.5603,13.1511,1.2093,1.7123,116594.9806,25182.5012,20051027,600488.SH,1.4569,2.0105,0.45
47751.795,4.55,10494.9,7605.0,3110,,1.168,11.3605,12.9238,1.1884,1.6827,114580.3805,25182.5012,20051124,600488.SH,0.8309,1.1467,0.62
45337.968,4.32,10494.9,7605.0,3105,,1.109,10.7863,12.2705,1.1283,1.5976,108788.4052,25182.5012,20051202,600488.SH,0.883,1.2185,0.8
325324.8887,9.74,33400.9126,28613.8756,2560,,3.6986,202.2922,202.2922,7.5652,7.5652,528774.8337,54288.9973,20080318,600488.SH,2.1979,2.5656,1.39
286579.8301,8.58,33400.9126,28613.8756,2535,,3.2831,178.1999,178.1999,6.6642,6.6642,465799.5968,54288.9973,20080424,600488.SH,5.1676,6.0321,3.93
153644.198,4.6,33400.9126,28613.8756,2450,,1.7303,95.5384,75.2543,3.5729,3.1966,249729.3876,54288.9973,20080827,600488.SH,1.2898,1.5056,0.9
155314.2436,4.65,33400.9126,28613.8756,2435,,1.7491,96.5769,76.0723,3.6117,3.2314,252443.8374,54288.9973,20080918,600488.SH,3.1335,3.6578,3.33
739704.2318,8.29,89228.496,51115.0187,795,,3.372,91.9973,98.2914,5.735,5.747000000000001,796548.7618,96085.496,20150729,600488.SH,4.4101,7.6985,0.99
728996.8123,8.17,89228.496,51115.0187,790,,3.3232,90.6656,96.8686,5.652,5.6638,785018.5023,96085.496,20150805,600488.SH,2.3251,4.0588,0.68
1247391.5778,85.77,14543.4485,12800.0,2699,,25.0613,148.455,130.7263,4.4393,2.8338,2401560.0,28000.0,20071128,600489.SH,1.6554,1.8809,0.89
1236920.2949,85.05,14543.4485,12800.0,2684,,24.8509,147.2088,129.6289,4.402,2.81,2381400.0,28000.0,20071219,600489.SH,0.7627,0.8666,0.71
866498.6616,59.58,14543.4485,12800.0,2599,,5.6939,83.4625,59.5475,1.9033,1.4857,2141104.7133,35936.635,20080430,600489.SH,7.5528,8.5816,1.42
668271.4586,45.95,14543.4485,12800.0,2564,,4.3913,64.369,45.9249,1.4679,1.1458,1651288.3783,35936.635,20080624,600489.SH,4.3459,4.9378,1.35
429322.5997,29.52,14543.4485,12800.0,2519,,2.82,41.353,24.3519,0.943,0.6206,1060849.4652,35936.635,20080826,600489.SH,1.5177,1.7244,0.65
349333.633,24.02,14543.4485,12800.0,2504,,2.2946,33.6484,19.8148,0.7673,0.505,863197.9727,35936.635,20080917,600489.SH,1.8441,2.0952,0.88
2769578.298,9.41,294322.8797,147105.4712,864,,2.7886,328.3735,,0.8255,0.8237,2769578.298,294322.8797,20150728,600489.SH,3.0051,6.0125,0.88
15330.0,5.11,3000.0,3000.0,2817,,1.2311,19.4685,25.1367,1.5003,1.6329,38836.0,7600.0,20050427,600490.SH,2.7542,2.7542,0.82
14970.0,4.99,3000.0,3000.0,2802,,1.2022,19.0113,24.5464,1.4651,1.5946,37924.0,7600.0,20050526,600490.SH,2.6544,2.6544,1.51
14220.0,4.74,3000.0,3000.0,2797,,1.1420000000000001,18.0588,23.3166,1.3917,1.5147,36024.0,7600.0,20050602,600490.SH,1.1055,1.1055,0.83
63301.0275,7.38,8577.375,4200.0,2302,,3.3819999999999997,340.6954,295.3124,4.8574,4.8812,97416.0,13200.0,20070719,600490.SH,1.2155,2.4824,0.54
67761.2625,7.9,8577.375,7310.903,2237,,3.5941,364.7011,221.953,5.1997,4.9866,104280.0,13200.0,20071026,600490.SH,1.4613,1.7144,0.74
69476.7375,8.1,8577.375,7602.375,2232,,3.6806,373.934,236.4362,5.3313,4.6287,106920.0,13200.0,20071102,600490.SH,1.5489,1.7476,0.77
53008.1775,6.18,8577.375,7602.375,2117,,2.8082,285.2978,180.392,4.0676,3.5315,81576.0,13200.0,20080423,600490.SH,0.8423,0.9503,0.89
46299.4207,5.03,9204.6562,7631.375,2077,,2.3486,116.2451,,3.2624,3.2431,66396.0,13200.0,20080624,600490.SH,1.5475,1.8665,0.47
43353.9307,4.71,9204.6562,7631.375,2072,,2.1992,108.8498,,3.0549,3.0368,62172.0,13200.0,20080701,600490.SH,0.5784,0.6976,0.41
25404.8511,2.76,9204.6562,7631.375,1992,,1.3396,63.7846,,1.7901,2.1456,36432.0,13200.0,20081029,600490.SH,0.4731,0.5707,0.75
1492311.0,10.09,147900.0,98775.0,522,,8.9729,198.1503,288.3063,6.8318,7.9159,1492311.0,147900.0,20150702,600490.SH,5.1048,7.6437,0.99
1314831.0,8.89,147900.0,98775.0,507,,7.9058,174.5843,254.0181,6.0193,6.9745,1314831.0,147900.0,20150731,600490.SH,3.6769,5.5056,0.53
1382865.0,9.35,147900.0,98775.0,502,,8.3149,183.618,267.1619,6.3307,7.3354,1382865.0,147900.0,20150807,600490.SH,5.5703,8.3407,1.31
696469.6518,4.67,149136.9704,122274.4704,87,,1.7666,32.7338,27.2998,1.6281,0.7752,986039.0032,211143.2555,20181030,600490.SH,1.7012,2.0749,0.67
44100.0,5.6,7875.0,6300.0,3194,,1.2975,13.067,9.8762,0.2456,0.2202,136080.0,24300.0,20051124,600491.SH,0.5465,0.6831,0.33
44336.25,5.63,7875.0,6300.0,3174,,1.3045,13.137,9.9291,0.2469,0.2214,136809.0,24300.0,20051222,600491.SH,0.7493,0.9366,0.47
223281.6102,9.26,24112.4849,15346.26,2624,,2.5605,18.7695,18.7695,0.5059,0.5059,360028.8,38880.0,20080421,600491.SH,0.8199,1.2883,1.28
173127.6416,7.18,24112.4849,15804.17,2579,,1.9282,14.5534,14.0142,0.3923,0.3695,279158.4,38880.0,20080627,600491.SH,1.3412,2.0462,0.82
178673.5131,7.41,24112.4849,15804.17,2564,,1.99,15.0196,14.4631,0.4049,0.3814,288100.8,38880.0,20080718,600491.SH,0.6596,1.0064,0.64
97896.6887,4.06,24112.4849,15804.17,2499,,1.078,8.2294,7.8638,0.2218,0.2021,157852.8,38880.0,20081029,600491.SH,0.5565,0.8491,0.92
403574.4,10.38,38880.0,18153.2925,2124,,2.1214,27.0744,26.7144,0.7481,0.7161,491804.4,47380.0,20100518,600491.SH,1.0085,2.1599,0.79
425472.4,8.98,47380.0,18153.2925,2114,,1.8542,23.4227,23.1113,0.6472,0.6195,425472.4,47380.0,20100601,600491.SH,4.1738,10.8936,1.61
908748.4,9.59,94760.0,53306.585,894,,2.7082,37.583,39.1834,0.5599,0.5368,908748.4,94760.0,20150702,600491.SH,3.7483,6.6631,0.99
850944.8,8.98,94760.0,53244.195,879,,2.5576,35.1925,36.691,0.5243,0.5027,850944.8,94760.0,20150728,600491.SH,5.6835,10.1151,1.01
945704.8,9.98,94760.0,53244.195,874,,2.8424,39.1114,40.7768,0.5827,0.5587,945704.8,94760.0,20150804,600491.SH,4.3403,7.7245,0.88
555293.6,5.86,94760.0,53244.195,754,,1.5955,22.9652,23.4523,0.3421,0.3336,555293.6,94760.0,20160129,600491.SH,1.2762,2.2713,0.92
53605.44,5.6,9572.4,7593.1,2828,,1.7995,19.6774,20.5136,1.7401,1.7255,95200.0,17000.0,20070629,600493.SH,3.7764,4.7608,0.9
63082.115999999995,6.59,9572.4,7593.1,2823,,2.1176,23.1561,24.1401,2.0477,2.0305,112030.0,17000.0,20070706,600493.SH,5.5332,6.9755,0.67
74172.392,6.58,11272.4,7593.1,2643,,1.9883,30.2498,30.2498,1.663,1.663,111860.0,17000.0,20080402,600493.SH,2.1801,3.2364,0.72
70227.052,6.23,11272.4,7593.1,2628,,1.8732,28.6408,29.13,1.5745,1.4869999999999999,105910.0,17000.0,20080425,600493.SH,2.0637,3.0637,1.07
46329.564000000006,4.11,11272.4,7593.1,2588,,1.2941,18.8946,19.2174,1.0387,0.981,69870.0,17000.0,20080627,600493.SH,1.0157,1.5078,0.81
48696.768,4.32,11272.4,7593.1,2583,,1.3603,19.8601,20.1993,1.0918,1.0311,73440.0,17000.0,20080704,600493.SH,0.958,1.4222,1.45
39002.504,3.46,11272.4,7593.1,2533,,1.0747,15.9064,18.6142,0.8745,0.8016,58820.0,17000.0,20080912,600493.SH,0.6756,1.003,0.59
140080.0,5.15,27200.0,12595.84,1738,,2.2401,14.9701,32.7553,1.5157,1.4353,140080.0,27200.0,20111227,600493.SH,1.143,2.4683,0.45
293760.0,10.8,27200.0,19595.288,878,,4.6748,293.3102,210.2022,3.7815,3.7642,293760.0,27200.0,20150717,600493.SH,7.7684,10.7832,0.75
431120.0,15.85,27200.0,18235.2818,868,,6.8607,430.4599,308.4912,5.5497,5.5243,431120.0,27200.0,20150731,600493.SH,8.8725,13.2343,0.63
297296.0,10.93,27200.0,18235.2818,838,,4.7213,296.8408,244.9551,3.827,3.8579,297296.0,27200.0,20150928,600493.SH,3.4268,5.1114,0.7
307360.0,11.3,27200.0,16858.6344,758,,4.8580000000000005,306.8894,243.5696,3.9566,3.9759,307360.0,27200.0,20160126,600493.SH,3.6719,5.9243,0.97
137948.8985,22.57,6112.0469,5597.4969,2796,,5.4886,44.2751,45.6782,2.2708,2.471,232267.87,10291.0,20070720,600495.SH,2.0467,2.2349,1.53
122729.9018,20.08,6112.0469,5597.4969,2726,,4.5516,39.3906,47.6914,2.0203,2.0284,206643.28,10291.0,20071113,600495.SH,3.8925,4.2503,2.19
121018.5286,19.8,6112.0469,5597.4969,2716,,4.4881,38.8413,47.0263,1.9921,2.0001,203761.8,10291.0,20071128,600495.SH,0.7035,0.7682,0.56
83184.9583,13.61,6112.0469,5597.4969,2621,,2.9151,23.1332,23.1332,1.3336,1.3336,140060.51,10291.0,20080423,600495.SH,2.3526,2.5689,1.63
71449.8283,11.69,6112.0469,5597.4969,2586,,2.4628,19.8697,19.008,1.1455,1.0388,120301.79,10291.0,20080618,600495.SH,2.7934,3.0502,2.13
226061.97,14.97,15101.0,5507.3487,2116,,1.8703,69.1268,85.0693,1.6649,1.6386,251361.27,16791.0,20100527,600495.SH,2.301,6.3093,1.18
1187173.3142,10.76,110332.0924,82787.6131,886,,4.3199,92.6129,91.8759,5.1947,5.0113,1300013.3933,120819.0886,20150720,600495.SH,16.406,21.8645,1.73
934512.8226,8.47,110332.0924,82787.6131,846,,3.3688,72.9026,78.7188,4.0891,4.2439,1023337.6804,120819.0886,20150916,600495.SH,5.6054,7.4704,0.98
77867.142,10.49,7422.9878,7422.9878,2786,,3.6245,35.9444,39.6932,1.119,1.2761,241270.0,23000.0,20070709,600496.SH,3.5878,3.5878,1.31
170993.1725,10.39,16457.4757,14807.4757,2601,,3.1003,23.9244,24.3718,0.7658,0.6957,238970.0,23000.0,20080428,600496.SH,2.5922,2.8811,1.57
126146.5515,5.11,24686.2136,14807.4757,2561,,2.2872,17.6497,17.9798,0.5649,0.5132,176295.0,34500.0,20080627,600496.SH,0.9895,1.6497,1.05
125652.8272,5.09,24686.2136,14807.4757,2556,,2.2782,17.5806,17.9094,0.5627,0.5112,175605.0,34500.0,20080704,600496.SH,0.6685,1.1145,0.98
306360.0,8.88,34500.0,22211.2136,2106,,2.4723,17.8801,17.4283,0.762,0.7537,343656.0,38700.0,20100521,600496.SH,1.4385,2.2344,1.53
428989.5,7.39,58050.0,38455.9271,1731,,2.3113,19.2252,13.5733,0.8074,0.7335,428989.5,58050.0,20111222,600496.SH,2.2144,3.3427,1.54
784590.6816,6.08,129044.52,92537.5596,871,,2.7093,34.4583,34.2273,1.3337,1.3283,918350.6816,151044.52,20150727,600496.SH,9.1764,12.7966,1.57
723939.7572,5.61,129044.52,92537.5596,866,,2.4999,31.7946,31.5815,1.2306,1.2256,847359.7572,151044.52,20150803,600496.SH,2.7486,3.833,0.53
1318641.0317,69.46,18984.1784,18984.1784,2524,,9.8315,26.1043,18.9025,6.017,4.6861,2708940.0,39000.0,20071127,600497.SH,1.5808,1.5808,0.66
1348256.35,71.02,18984.1784,18984.1784,2519,,10.0523,26.6905,19.327,6.1522,4.7913,2769780.0,39000.0,20071204,600497.SH,1.4622,1.4622,0.99
993631.8975,26.17,37968.3568,18984.1784,2464,,8.516,15.5703,17.9663,3.3405,3.3572,2041260.0,78000.0,20080528,600497.SH,1.07,2.14,0.67
751156.2806,16.93,44368.3568,18984.1784,2444,,5.5092,10.0728,11.6228,2.161,2.1718,1320540.0,78000.0,20080626,600497.SH,3.2098,7.5018,1.67
662863.2506,14.94,44368.3568,18984.1784,2439,,4.8617,8.8888,10.2567,1.9069999999999998,1.9166,1165320.0,78000.0,20080703,600497.SH,1.8778,4.3887,0.91
707675.291,15.95,44368.3568,18984.1784,2429,,5.1903,9.4897,10.95,2.0359,2.0461,1244100.0,78000.0,20080717,600497.SH,1.6625,3.8854,0.38
488051.9248,11.0,44368.3568,18984.1784,2399,,3.4637,6.5447,10.0767,1.4041,1.4846,858000.0,78000.0,20080828,600497.SH,0.4437,1.037,0.58
461430.9107,10.4,44368.3568,18984.1784,2389,,3.2747,6.1877,9.527000000000001,1.3275,1.4036,811200.0,78000.0,20080911,600497.SH,0.5343,1.2488,0.43
347404.2337,7.83,44368.3568,18984.1784,2369,,2.4655,4.6586,7.1728,0.9995,1.0568,610740.0,78000.0,20081017,600497.SH,0.7443,1.7395,0.73
309691.1305,6.98,44368.3568,18984.1784,2359,,2.1254,4.1529,9.2726,0.8909999999999999,1.0114,544440.0,78000.0,20081031,600497.SH,0.5178,1.2101,0.7
317677.4347,7.16,44368.3568,18984.1784,2354,,2.1802,4.26,9.5117,0.9139,1.0375,558480.0,78000.0,20081107,600497.SH,0.5807,1.3571,0.85
2481086.2061,26.41,93944.9529,48735.4599,1784,,5.9025,57.7218,56.4435,5.4859,5.4171,2661509.903,100776.5961,20110527,600497.SH,0.8067,1.555,0.81
1699244.5469,10.19,166756.089,83805.5689,844,,2.4704,105.435,116.8779,0.8992,0.8805,1699244.5469,166756.089,20150727,600497.SH,3.2118,6.3909,0.95
70048.0,7.96,8800.0,8800.0,3635,,1.4309,50.0983,212.7921,2.1191,2.5519,326360.0,41000.0,20031106,600498.SH,1.3927,1.3927,2.7
57288.0,6.51,8800.0,8800.0,3280,,1.1649,75.9114,83.0963,1.7197,1.6986,266910.0,41000.0,20050427,600498.SH,0.9448,0.9448,0.87
184255.1555,10.27,17941.1057,13024.0,2590,,1.8241,81.1889,40.6393,2.191,1.8994,421070.0,41000.0,20080421,600498.SH,3.091,4.258,2.08
168646.3936,9.4,17941.1057,13024.0,2545,,1.6305,36.466,35.0392,1.642,1.5368,385400.0,41000.0,20080630,600498.SH,1.3983,1.9263,0.68
39888.0,11.08,3600.0,3600.0,3282,,2.6593,25.4278,21.9074,2.7799,2.1415,110290.32,9954.0,20040727,600499.SH,3.1092,3.1092,0.43
41040.0,11.4,3600.0,3600.0,3277,,2.7361,26.1622,22.5401,2.8601,2.2034,113475.6,9954.0,20040803,600499.SH,1.7769,1.7769,0.59
37260.0,10.35,3600.0,3600.0,3267,,2.484,23.7525,20.464000000000002,2.5967,2.0004,103023.9,9954.0,20040817,600499.SH,1.3019,1.3019,0.44
187274.4808,16.62,11268.0193,9889.5076,2437,,4.8188,52.8709,24.9163,2.6638,2.1894,248153.22,14931.0,20080327,600499.SH,1.3481,1.536,1.28
180175.6286,15.99,11268.0193,9889.5076,2432,,4.6362,50.8668,23.9718,2.5628,2.1064,238746.69,14931.0,20080403,600499.SH,1.2351,1.4073,0.78
169471.0103,15.04,11268.0193,9889.5076,2422,,3.784,23.9689,22.9338,1.7773,1.7396,224562.24,14931.0,20080418,600499.SH,1.2721,1.4495,0.99
169722.8867,6.65,25522.2386,9889.5076,2332,,2.384,24.4006,19.5023,1.8093,1.7104,228607.05,34377.0,20080829,600499.SH,0.7362,1.8999,0.94
170488.5538,6.68,25522.2386,9889.5076,2322,,2.3948,24.5107,19.5903,1.8175,1.7181,229638.36,34377.0,20080912,600499.SH,0.4972,1.2832,0.41
134872.8959,5.18,26037.2386,19739.4302,2287,,1.7730000000000001,19.0068,13.1428,1.4094,1.3198,178072.86,34377.0,20081111,600499.SH,3.0248,3.9899,2.22
1099220.9371,18.37,59837.83,44170.6762,1782,,7.761,61.0865,41.2488,7.7103,5.2928,1099220.9371,59837.83,20110124,600499.SH,1.0978,1.4872,1.03
556086.9288,9.16,60708.18,45041.0262,1567,,2.7139,24.0206,15.3783,2.8039,2.469,578922.7172,63201.17,20111230,600499.SH,1.3209,1.7804,1.99
894668.9733,12.99,68873.67,53374.5234,737,,2.2053,20.55,14.0423,2.0528,2.336,916746.0771,70573.2161,20160128,600499.SH,2.5811,3.3306,1.1
1002111.8985,14.55,68873.67,53374.5234,732,,2.4702,23.0179,15.7287,2.2993,2.6165,1026840.2943,70573.2161,20160204,600499.SH,1.659,2.1407,0.84
1038614.9436,15.08,68873.67,53374.5234,727,,2.5601,23.8564,16.3016,2.3831,2.7118,1064244.0988,70573.2161,20160218,600499.SH,1.5755,2.033,1.02
188325.0,4.65,40500.0,27000.0,3280,,2.2833,7.3314,6.8574,0.4497,0.414,584827.5938,125769.375,20050525,600500.SH,0.9962,1.4943,0.65
726693.2906,14.11,51502.005,46088.8192,2805,,6.0296,49.093999999999994,41.8402,1.1479,1.091,1774605.8813,125769.375,20070629,600500.SH,2.73,3.0506,0.82
965147.5737,18.74,51502.005,46088.8192,2705,,7.1491,65.2035,41.9655,1.5246,1.3161,2356918.0875,125769.375,20071123,600500.SH,0.9219,1.0301,0.73
791509.1771,11.39,69491.5871,51501.4638,2610,,2.85,26.0264,26.0264,0.8436,0.8436,1637414.5214,143758.9571,20080421,600500.SH,1.2945,1.7467,1.26
1293830.6139,9.0,143758.9571,51501.4638,2525,,2.3967,20.5652,15.4313,0.6666,0.5162,1293830.6139,143758.9571,20080822,600500.SH,0.3749,1.0465,0.67
1122757.455,7.81,143758.9571,51501.4638,2510,,2.0798,17.846,13.3909,0.5785,0.4479,1122757.455,143758.9571,20080912,600500.SH,0.1908,0.5326,0.57
1976423.9976,11.47,172312.4671,92347.4596,870,,2.1922,28.2316,30.5256,0.6189,0.64,2389215.5336,208301.2671,20150706,600500.SH,5.9329,11.0704,1.42
2250400.8203,13.06,172312.4671,92347.4596,855,,2.5596,32.1452,34.7571,0.7047,0.7287,2720414.5483,208301.2671,20150727,600500.SH,2.4408,4.5544,0.69
2000547.743,11.61,172312.4671,92347.4596,850,,2.2755,28.5762,30.8982,0.6264,0.6478,2418377.711,208301.2671,20150803,600500.SH,1.6319,3.045,0.65
265018.0318,15.44,17164.3803,15799.7779,2820,,4.9642,84.0274,85.2543,4.1215,4.1413,500878.232,32440.3,20070704,600501.SH,2.7008,2.9341,0.47
245793.9259,14.32,17164.3803,17164.3803,2650,,4.5189,77.9321,77.3398,3.8226,3.3193,464545.096,32440.3,20080317,600501.SH,1.4649,1.4649,0.86
220047.3554,12.82,17164.3803,17164.3803,2640,,4.0456,69.7688,69.2386,3.4222,2.9716,415884.646,32440.3,20080331,600501.SH,0.7227,0.7227,0.53
171300.5154,9.98,17164.3803,17164.3803,2625,,3.1493,54.313,53.9003,2.6641,2.3133,323754.19399999996,32440.3,20080422,600501.SH,3.2289999999999996,3.2289999999999996,2.66
119292.4431,6.95,17164.3803,17164.3803,2580,,2.1454,55.925,56.3501,1.5105,1.4334,225460.085,32440.3,20080630,600501.SH,1.2174,1.2174,0.62
100222.4748,5.83,17190.819,17164.3803,2535,,1.8659999999999999,46.9126,44.3326,1.2671,1.0585,189126.949,32440.3,20080901,600501.SH,0.9281,0.9295,0.94
73404.7971,4.27,17190.819,17164.3803,2490,,1.3547,34.3597,33.7987,0.9281,0.7564,138520.081,32440.3,20081111,600501.SH,2.6144,2.6184,1.33
895352.28,23.0,38928.36,20628.9828,880,,4.4563,113.5867,117.5785,2.6728,2.7063,968952.28,42128.36,20150728,600501.SH,5.9522,11.2322,0.83
651660.7464,16.74,38928.36,20628.9828,855,,3.2135,82.6714,83.28,1.9453,2.0529,705228.7464,42128.36,20150901,600501.SH,3.4342,6.4805,0.86
633753.7008,16.28,38928.36,20628.9828,840,,3.1252,80.3996,80.9915,1.8919,1.9965,685849.7008,42128.36,20150924,600501.SH,2.7416,5.1736,0.62
670346.3592,17.22,38928.36,20628.9828,835,,3.3056,85.0419,85.6679,2.0011,2.1118,725450.3592,42128.36,20151008,600501.SH,3.1304,5.9072,1.23
553768.5796,13.61,40688.36,22388.9828,435,,2.6039,392.2701,179.7556,1.8011,1.8237,573366.9796,42128.36,20170526,600501.SH,0.6803,1.2364,1.2
108133.021,7.88,13722.4646,9952.8,2689,,2.5065,31.8783,38.9959,0.8576,0.8654,135220.8,17160.0,20070709,600502.SH,4.5937,6.3336,1.7
94177.1791,4.65,20253.1568,12737.5027,2449,,1.8525,43.2689,40.6115,0.631,0.5994,103732.2,22308.0,20080702,600502.SH,0.3905,0.621,0.51
70278.4541,3.47,20253.1568,16741.9063,2399,,1.3991,32.2888,29.6869,0.4709,0.4193,77408.76,22308.0,20080911,600502.SH,0.2927,0.3541,0.78
199210.44,8.93,22308.0,18509.1639,1989,,3.165,45.7078,45.2225,0.9749,0.9707,199210.44,22308.0,20100528,600502.SH,1.9138,2.3066,0.67
568184.76,11.32,50193.0,41645.6187,719,,2.4608,26.1082,27.8673,0.716,0.6746,602122.2321,53191.0099,20150901,600502.SH,5.4072,6.5169,0.97
25520.0,6.38,4000.0,4000.0,3359,,1.4372,20.1262,28.5837,3.0011,3.0794,70180.0,11000.0,20031030,600503.SH,1.7619999999999998,1.7619999999999998,0.97
23720.0,5.93,4000.0,4000.0,3349,,1.4265,18.7066,,2.7894,2.7532,65230.0,11000.0,20031113,600503.SH,3.6975,3.6975,2.19
12360.0,3.09,4000.0,4000.0,3169,,0.7433,9.7476,,1.4535,1.4346,33990.0,11000.0,20040827,600503.SH,1.1597,1.1597,0.83
12400.0,3.1,4000.0,4000.0,3154,,0.7457,9.7792,,1.4582,1.4393,34100.0,11000.0,20041118,600503.SH,5.6447,5.6447,1.24
10960.0,2.74,4000.0,4000.0,2964,,3.1273,,,5.653,5.734,30140.0,11000.0,20051109,600503.SH,3.3562,3.3562,0.8
35160.0,8.79,4000.0,4000.0,2569,,8.8183,280.1229,649.08,5.013999999999999,5.0451,96690.0,11000.0,20070709,600503.SH,3.6395,3.6395,0.99
33804.0,6.26,5400.0,4000.0,2454,,3.1627,,86.5781,27.4026,12.1693,330121.1,52735.0,20080919,600503.SH,3.1461,4.2473,1.16
30456.0,5.64,5400.0,4000.0,2439,,2.8494,,78.0033,24.6886,10.964,297425.4,52735.0,20081017,600503.SH,4.1046,5.5413,0.49
682775.0431,6.21,109947.67199999999,40054.2936,1679,,3.7178,13.6301,6.5404,15.4609,13.8231,707366.196,113907.6,20111226,600503.SH,0.3153,0.8654,0.48
1511780.49,13.75,109947.67199999999,95206.8701,879,,6.1265,1111.8379,994.8349,53.4793,73.0427,2203148.75,160229.0,20150729,600503.SH,10.5708,12.2074,0.66
1560157.4657,14.19,109947.67199999999,95206.8701,874,,6.3226,1147.4167,1026.6696,55.1907,75.3801,2273649.51,160229.0,20150805,600503.SH,13.8941,16.0453,1.2
1432987.3902,9.17,156269.072,101171.9314,839,,4.0824,741.4948,574.4885,35.6658,74.3687,1469299.93,160229.0,20150925,600503.SH,13.4062,20.706999999999997,1.53
1503308.4726,9.62,156269.072,101171.9314,834,,4.2827,777.8822,602.6805,37.4161,78.0182,1541402.98,160229.0,20151009,600503.SH,10.7937,16.6719,1.21
1372042.4522,8.78,156269.072,132528.2701,759,,3.9038,709.959,407.5262,34.149,59.4986,1406810.62,160229.0,20160125,600503.SH,3.4812,4.1048,0.7
