ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh
002368.SZ,20.05,36.05,27.4899,51.2742,3.3679,5.7294,0.5385,21.2316,1.4363,2.8246,832534.6382,1496901.432
002369.SZ,7.02,12.18,78.5064,642.1611,1.9172,3.3264,0.3218,28.4218,1.3277,2.7497,407889.5212,707705.7505
002370.SZ,8.67,20.68,21.3194,51.7813,1.8821,4.5762,0.1355,29.3958,3.8215,9.6948,465140.6934,1109470.535
002371.SZ,26.15,78.65,80.0464,192.3024,3.6715,10.16,1.7898,20.6448,5.613,10.8669,1197681.433,3602204.386
002372.SZ,12.78,26.66,18.0038,32.0134,5.0532,9.9726,0.3296,6.1822,3.9012,6.7437,1675365.332,2707065.267
002373.SZ,10.25,19.98,27.3527,61.9684,2.0039,5.2985,0.4038,10.6048,2.988,8.667,1380470.54,2970278.299
002374.SZ,2.57,5.9,20.129,1343.064,0.703,1.6177,0.2694,24.8993,1.4638,2.6694,225498.8593,517682.2061
002375.SZ,4.67,7.88,16.4013,29.8559,0.818,1.4233,0.3766,14.2713,0.6786,1.1479,625778.3646,1055917.24
002376.SZ,11.31,19.68,25.4863,43.0899,2.8779,4.2003,0.7903,9.004,3.8839,6.6341,714215.2918,1310122.007
002377.SZ,3.98,10.44,14.9058,258.002,0.7405,2.0013,0.8951,20.4736,0.802,7.189,364697.43,956643.5098
002378.SZ,4.6,10.53,97.4443,263.2145,2.1659,4.9887,0.437,19.1257,2.3542,5.3024,425117.0206,973148.3101
002379.SZ,2.63,6.05,103.1478,423.0116,1.9468,4.5085,0.1529,5.8929,1.6675,4.0526,243643.2,560472
002380.SZ,10.06,19.43,21.1013,46.2157,1.1657,2.281,0.4732,14.9028,3.9754,7.7072,241431.5989,466303.774
002381.SZ,5.7,10.15,17.6554,43.8817,1.4196,2.5421,0.1589,10.1597,1.9639,3.2024,244245,434927.5
002382.SZ,11.98,24.67,31.4088,92.5007,1.7427,8.679,0.1718,48.0289,4.3368,12.2979,592237.29,1916362.816
002383.SZ,10.86,22.66,18.7022,99.4384,2.0393,4.4877,0.6606,9.531,1.6125,9.8602,809241.7878,1683271.135
002384.SZ,9.5,34.08,18.3238,307.3605,1.837,4.755,0.5368,10.7518,0.8265,2.8535,1526243.853,3650132.668
002385.SZ,3.14,6.93,12.3516,47.3596,1.3402,2.8721,0.2413,8.095,0.6806,1.5977,1332300.074,2940394.748
002386.SZ,5.19,9.36,22.2722,49.7815,0.8231,1.5223,0.3526,12.6591,0.2172,0.4642,405264.7918,628692.2984
002387.SZ,7.48,18.19,87.0248,1442.9229,0.6627,12.3312,0.2232,21.5344,10.0605,729.3618,714986.7545,2314085.874
002388.SZ,4.47,8.59,41.4329,116.947,1.9812,3.5014,0.533,14.3446,2.5859,5.3159,225183.6702,432735.5094
002389.SZ,9.59,21.3,50.2269,194.9555,1.5162,3.039,0.4204,8.3095,4.9167,14.5258,907274.1149,2017470.151
002390.SZ,3.5,10.3,17.3308,51.9881,0.8933,2.7559,0.2655,6.9067,0.8773,2.8506,583530.0139,1756042.662
002391.SZ,9.76,16.22,11.5143,30.4706,1.1273,1.9545,0.3097,9.9998,1.2186,2.8879,350858.5117,583086.584
002392.SZ,3.04,5.32,13.1413,52.1226,1.0959,2.0461,0.2844,4.5283,1.2022,3.1915,361909.2151,633341.1263
002393.SZ,19.19,32.25,24.8147,48.9896,1.1308,1.9214,0.2875,4.1016,2.6836,6.0365,350131.1296,588417.3492
002394.SZ,9.15,12.5,8.0395,11.2055,1.0066,1.3914,0.1815,4.4351,0.7054,1.0183,296185.5,404625
002395.SZ,9.55,17.74,85.9375,277.3463,2.0088,3.7859,0.624,9.5608,1.2629,2.4221,170759.73,317201.844
002396.SZ,14.23,25.7,15.4333,31.2692,2.5837,4.4812,0.9524,14.4918,0.9393,1.8627,830007.8356,1499030.315
002397.SZ,4.11,7.72,38.5333,97.2255,1.5358,3.1805,0.2744,30.5128,1.463,3.0004,320483.3164,589240.3947
002398.SZ,4.05,15.52,11.342,33.7903,1.2046,2.4345,0.254,10.2474,1.1626,3.2655,280620.7967,537176.837
002399.SZ,15.16,27.68,42.1973,171.4736,2.5095,5.6727,0.1883,6.4402,5.3038,10.5526,1890757.783,3452254.317
002400.SZ,2.38,5.96,22.7499,37.7686,0.8079,1.9491,0.5429,11.5158,0.34,0.9284,414914.2365,1039028.928
002401.SZ,8.76,13.96,28.5538,62.9884,3.1359,5.1026,0.9961,25.3997,2.3568,5.9542,265638.24,423323.04
002402.SZ,5.74,11.1,23.4575,53.769,3.1681,7.5897,0.2937,9.9745,2.056,5.131,491266.7373,925190.4931
002403.SZ,7.24,12.45,14.1747,28.8942,1.1567,2.0293,0.2378,19.3209,0.7967,1.5131,253632.2599,436149.3972
002404.SZ,4.46,7.2,21.5344,36.6418,1.5271,2.8734,0.1158,4.6866,0.8413,1.4769,257642.4439,409570.6115
002405.SZ,14.03,27.25,56.355,163.0424,2.6004,5.3237,0.9076,13.705,7.8019,18.7843,1837187.788,3495125.91
002406.SZ,5.24,7.36,11.844,26.886,1.2192,1.8061,0.2586,5.7211,1.6759,3.0431,293964,412896
002407.SZ,9.2,21.19,27.3324,71.3341,1.8101,4.5998,0.547,11.6501,1.6572,4.2479,646438.4425,1369785.99
002408.SZ,6.21,14.94,11.3201,33.3046,1.5433,3.9908,0.0717,33.942,0.4399,3.1435,1102404.946,2652162.624
002409.SZ,13.04,30.35,53.3707,380.9487,1.4522,6.6501,0.8046,18.2284,4.3715,9.493,603560.9679,1063174.496
002410.SZ,16.8,31.55,39.0921,79.0814,6.4778,12.0818,0.3861,4.635,8.4855,14.1592,1880528.058,3531586.918
002411.SZ,16.68,34.1,29.2248,82.5294,2.7064,5.6204,0.1683,36.0476,3.2853,11.9301,2555849.56,5225088.13
002412.SZ,14.1,17.83,30.5198,57.4604,3.1967,4.4148,0.0854,4.49,4.6571,6.2442,417360,527768
002413.SZ,4.72,12.06,38.4141,118.5514,1.3888,3.7628,0.254,10.9987,6.1954,20.2243,537960.4188,1329787.62
002414.SZ,11.7,28.65,73.9585,194.9306,2.2912,5.3088,0.4208,12.1557,7.4121,16.4914,730379.5563,1788493.529
002415.SZ,23.6,44.29,20.4399,45.4826,6.5417,14.7387,0.3452,4.9806,4.5388,10.3029,21776358.32,40874643.59
002416.SZ,4.9,9.65,16.9147,31.647,1.164,1.8838,0.422,5.7564,0.101,0.1879,607248.0849,996589.1196
002417.SZ,5.58,13.2,366.7857,456.4613,4.6381,10.0302,0.3583,26.8954,11.6395,46.89,150660,356400
002418.SZ,2.7,9.49,16.7134,52.0902,1.3931,4.9227,0.167,41.0526,0.9019,3.3128,306828,1078443.6
002419.SZ,9.73,21.18,13.6066,24.9787,1.8995,3.3245,0.4932,8.3509,0.6122,1.0427,1167891.9,1981695.3
002420.SZ,2.98,5.41,,,1.0434,6.9324,0.2896,25.4963,0.2133,0.4454,119498,216941
002421.SZ,3.56,6.26,22.2072,46.4219,2.1696,4.0357,0.3081,22.6507,2.6658,4.6201,677168.6855,1204172.036
002422.SZ,19.43,35.8,20.1928,90.725,2.2122,4.2536,0.292,4.0181,1.7755,4.0171,2797619.807,5155200
002423.SZ,6.99,14.7,,,1.1317,4.6002,0.8594,47.9557,3.753,30.8919,351587.6173,3168145.166
002424.SZ,7.56,16.09,19.3861,44.0792,2.9886,6.9718,0.3472,12.9677,3.95,9.3236,1066867.2,2270620.8
002425.SZ,8.02,8.9,22.0783,24.5008,1.6587,1.8407,3.8281,8.1078,9.5902,10.6425,652623.0345,724232.5445
002426.SZ,2.29,6.15,16.9755,87.1075,0.87,2.4212,0.2881,15.7048,0.4587,1.3868,788107.5577,2104084.167
002427.SZ,15.61,17.8,,,8.1868,9.3354,1.241,2.6539,1.6118,1.8379,621519.4211,708715.2912
002428.SZ,4.79,13.45,232.0605,1037.9801,2.0985,5.9217,0.7731,20.4837,6.3633,26.6052,312844.48,878446.4
002429.SZ,1.71,3.63,15.0265,35.9027,0.9122,2.0187,0.3545,14.0062,0.641,1.8303,774106.8438,1643279.44
002430.SZ,8.94,17.85,12.4433,258.0128,1.6925,3.6033,0.5786,11.1592,1.11,2.7046,862355.7766,1721817.742
002431.SZ,3.57,10.6,16.587,146.0423,0.97,2.9788,0.3336,6.3044,0.9792,3.4413,530853.8057,1576204.577
002432.SZ,4.57,10.4,111.8722,276.334,1.3654,3.408,0.3569,20.2579,3.6787,7.5589,197792.3059,450118.1578
002433.SZ,4.21,9.34,13.1992,24.2864,0.6497,1.4463,0.4606,8.9767,1.0091,2.2764,323709.9312,718159.3248
002434.SZ,5.68,10.47,15.3164,27.289,1.2498,2.3469,0.1672,12.1423,1.7031,3.0344,766800,1413450
002435.SZ,5.05,18.66,11.4259,25.4249,0.8002,1.7579,0.0951,21.5644,0.9936,2.8343,421331.8783,915789.4995
002436.SZ,3.29,6.69,28.1629,57.7347,2.0087,4.2144,0.2917,10.7992,1.4771,3.0998,489521.5688,995410.1202
002437.SZ,2.56,7.3,17.0407,105.0818,1.2845,4.0277,0.1799,24.1873,1.1441,5.5676,562719.4752,1604629.754
002438.SZ,4.8,7.89,28.41,62.9297,1.3298,2.1798,0.1287,6.8463,2.2483,5.2274,233170.6349,383274.2311
002439.SZ,16.13,31.7,30.4275,76.9403,4.6901,8.3202,0.5775,9.4295,6.2095,11.4481,1446365.143,2842515.501
002440.SZ,8.68,24.75,7.6179,20.1876,1.2999,2.708,0.4653,9.4307,1.5101,3.1419,998634,1898325
002441.SZ,5.97,10.2,16.5498,27.9569,0.8938,1.5467,0.2236,10.161,0.4012,0.7404,325534.0161,555651.0272
002442.SZ,6.68,13.12,27.0523,204.1152,2.6038,5.8137,0.0647,7.7681,1.0626,3.4165,320640,629760
002443.SZ,5.1,9.43,14.6067,38.6357,1.2144,2.3683,0.2755,11.9277,0.583,1.3896,265473.1152,490864.9954
002444.SZ,7.78,14.15,13.0321,25.9985,1.3299,2.6058,0.4524,6.3043,1.6623,3.7505,836542.7106,1521475.496
002445.SZ,1.54,16.23,16.4315,49.9126,0.5068,3.1819,0.014,29.9036,1.5695,8.7541,216961.2168,1346733.404
002446.SZ,5.12,10.4,35.9105,85.4513,1.4012,3.1279,0.6768,24.8154,3.2426,7.6785,390200.4531,870240.5966
002447.SZ,2.39,7.89,11.7858,48.3163,1.5916,4.1754,0.2388,42.8957,7.71,23.4064,341099.127,1126055.277
002448.SZ,5.3,9.73,11.664,21.9731,1.2526,2.4442,0.1359,6.71,2.0089,3.9706,322036.1117,590438.1028
002449.SZ,9.88,19.98,12.7859,27.2959,1.7948,3.0113,0.4253,6.4452,1.6697,2.7381,611055.443,950551.8347
002450.SZ,4,26.65,5.0648,67.0944,0.708,5.4272,0.0652,17.0636,1.0752,8.1783,1416360.113,9426641.51
002451.SZ,5.29,33,43.264,791.3397,3.5,22.8761,0.028,63.3493,4.3184,34.1696,232336.8,1449360
002452.SZ,3.11,6.59,22.2634,107.6463,1.2336,2.5415,0.1425,17.2192,1.4512,2.7347,164643.4,347711.465
002453.SZ,6.39,7.03,120.263,132.3081,4.027,4.4303,3.3227,10.2271,1.8224,2.0049,365060.7,401623.9
002454.SZ,3.87,14.17,7.6023,27.2939,0.7774,2.0639,0.2453,14.7812,0.5751,1.4307,244661.2452,597217.8888
002455.SZ,4.55,9.89,22.3924,48.3077,1.7653,3.5256,0.2703,9.7033,0.81,2.2099,235224.5996,511290.3934
002456.SZ,8.68,22.53,14.7629,59.4775,2.2501,6.8228,0.9552,12.7133,0.5817,1.81,2354768.665,6115646.782
002457.SZ,6.58,13.44,17.7805,249.9284,1.2377,2.6199,1.0087,33.6712,1.6378,4.9632,220424.736,450229.248
002458.SZ,10.93,49.8,24.2036,911.3293,2.7582,10.5327,0.1314,37.2517,3.7854,12.0575,368754.9202,1680145.931
002459.SZ,8.32,16.02,106.835,970.3881,2.5459,4.9021,0.1418,20.3024,8.0795,19.3442,323389.54,622680.3403
002460.SZ,19.44,81.54,16.262,55.8392,3.4059,16.686,1.4588,19.4986,4.9787,14.9689,2556519.272,6043250.35
002461.SZ,4.06,12,27.2894,85.0164,1.1076,2.0685,0.7005,25.437,2.2705,4.2578,898611.3629,1624583.104
002462.SZ,13.63,28.47,10.5566,28.1559,1.4053,3.3268,0.2853,6.7209,0.1987,0.5375,341467.3673,713248.4188
002463.SZ,3.6,11.89,26.829,47.7135,1.7288,5.357,0.4137,11.7669,1.3079,3.9745,617764.9525,2051168.468
002464.SZ,6.79,80.88,12.8044,50.3144,1.4835,11.0305,0.0205,42.8228,2.7299,25.3543,221436.4937,1177531.54
002465.SZ,7.27,11.48,43.495,87.8493,2.0328,3.2405,0.469,6.1066,4.5797,7.8595,1677147.84,2648890.412
002466.SZ,26.9,63.43,12.6868,38.1314,3.0131,9.2521,1.0617,10.7442,4.9006,13.6746,3072122.169,7244041.234
002467.SZ,4.29,8.02,57.4356,362.7424,1.821,3.4202,0.3662,10.5632,4.0115,7.4194,337786.1144,628431.3364
002468.SZ,14.7,25.67,12.4727,24.6523,3.0529,6.0593,0.3324,24.8498,1.6178,3.1047,2250279.184,3929569.16
002469.SZ,3.63,6.68,30.0686,175.5285,1.5337,2.8802,0.2111,7.2958,2.4837,5.55,182684.4142,336179.5831
002470.SZ,5.5,9.63,22.8925,46.5092,1.6792,3.2387,0.1249,3.0377,0.822,1.5304,1736810.953,3040998.086
002471.SZ,2.68,4.2,26.399,62.5345,1.7828,2.836,0.1923,9.6391,0.4289,0.7805,339824,532560
002472.SZ,5.35,10.57,14.5382,29.3387,1.0398,2.2034,0.2053,22.6274,1.1759,2.8618,367298.8572,722643.418
002473.SZ,4.67,12.01,110.3231,159.0613,2.5542,6.502,0.0857,20.1632,5.2561,15.8368,74720,192160
002474.SZ,6.09,11.49,101.898,218.2043,2.6243,5.0199,0.3233,19.7103,4.799,9.6348,378919.8,714907.8
002475.SZ,13.13,25.82,23.8474,51.7282,3.7557,6.6428,0.3975,22.3529,1.7394,4.1878,5402491.756,9726953.931
002476.SZ,4.05,6.36,48.6882,429.0625,2.5528,5.2718,0.3018,16.3172,5.1713,9.5055,247860,389232
002477.SZ,1.43,4.85,14.418,107.01,1.054,5.3136,0.1127,23.8475,0.8157,2.7375,448327.8271,1520552.421
002478.SZ,4.21,6.3,10.4468,45.0608,1.1465,1.6587,0.171,11.9655,0.8655,1.7386,415692.6883,617120.9744
002479.SZ,4.03,10.41,13.4869,40.6661,0.9742,2.9296,0.2954,6.131,1.2011,2.502,360322.3,829000.35
002480.SZ,4.44,9,25.949,415.0299,1.2356,2.5316,0.2636,7.0815,1.3973,3.5045,291092.616,588218.643
002481.SZ,2.66,5.19,43.6383,285.1517,1.3203,2.4933,0.4274,22.4354,1.2396,3.6401,336061.74,655699.41
002482.SZ,4.54,8.6,9.6226,27.0907,0.9859,2.0623,0.3326,6.4378,0.5033,1.0567,697924.9643,1322060.505
002483.SZ,3.41,5.6,28.173,46.2239,0.9295,1.5325,0.1404,11.7044,1.1686,1.8521,229304.6862,376570.7456
002484.SZ,4.71,9.74,18.1688,40.5338,1.2189,2.5949,0.3628,9.0231,2.0965,5.3093,383938.2127,793961.3995
002485.SZ,6.23,29.84,29.8202,249.1274,1.5598,4.7655,0.0762,50.6593,2.5039,12.8211,338912,954880
002486.SZ,3.05,5.73,37.5783,268.0988,2.6996,5.3406,0.2651,10.8943,2.841,5.9045,253760,476736
002487.SZ,3.12,5.12,27.5203,96.1537,0.9776,1.5802,0.2043,13.409,1.5482,2.9306,172286.4,284206.08
002488.SZ,6.11,16.68,31.244,189.4279,1.4874,3.09,0.5223,21.0861,1.9519,4.5325,617845.4369,1232657.263
002489.SZ,2.38,6,113.7271,202.1007,1.6298,3.9617,0.1908,8.587,1.234,3.0724,517825.2877,1305441.902
002490.SZ,4.01,5.97,30.1544,125.2194,1.6609,2.5477,0.4933,25.3002,0.7706,1.6063,319937.2084,476315.4948
002491.SZ,6.68,15.44,12.6863,32.819,1.7318,4.2554,0.4411,12.5962,1.8622,4.5379,842717.5002,1947838.054
002492.SZ,4.94,9.05,29.4915,56.8634,1.6264,3.0604,1.1083,33.229,7.8827,15.9315,200070,366525
002493.SZ,9.19,17.1,23.2615,46.4559,2.7645,4.7161,0.2031,5.1225,0.7458,1.0353,5227920,7612240.378
002494.SZ,4.52,9.81,121.1848,166.5018,0.9062,1.8868,0.4518,19.6639,2.8816,6.083,174273.4897,378235.1625
002495.SZ,2.53,4.73,79.5871,161.6628,2.0568,3.8014,0.2054,35.6881,7.5339,13.8748,236713.2768,442550.9088
002496.SZ,1.72,6.04,8.1075,25.1158,0.6814,2.4599,0.1749,12.0973,0.3731,3.3029,259290.2038,910517.0327
002497.SZ,6.18,14.8,23.176,66.0917,2.1955,5.4033,1.2143,16.6803,1.9611,6.1549,593280,1420800
002498.SZ,1.88,3.52,32.0409,63.034,1.3734,2.5109,0.1545,18.2386,1.227,2.4815,625437.648,1171032.192
002499.SZ,6.15,20.6,29.1195,95.4922,1.5279,5.2139,0.1627,13.614,2.2748,14.6354,116235,389340
002500.SZ,4.92,9.88,38.9008,166.3535,1.1268,2.2466,0.4554,9.619,2.6386,6.7262,1391732.775,2794780.451
002501.SZ,2.37,10.58,8.5367,40.1403,0.4084,1.6225,0.3032,11.5202,1.4528,9.814,287916.0325,1285296.044
002502.SZ,3.32,9.6,16.6086,26.2908,0.8314,2.5712,0.1181,17.1908,4.8326,19.423,285463.1862,825435.719
002503.SZ,2.08,6.13,10.1276,29.7329,1.1626,3.4032,0.215,14.7011,0.3071,1.2879,643241.1224,1915129.632
002504.SZ,2.35,6.27,27.8421,665.4873,2.525,6.0333,0.1539,29.9759,1.3058,4.6655,241063.1229,643176.9279
002505.SZ,1.22,2.87,176.4405,568.0217,1.2629,3.0047,0.2502,9.9312,0.5438,1.2678,669215.4084,1574301.821
002506.SZ,3.74,5.52,254.3037,10300.9419,4.4923,6.7722,0.3324,5.5053,1.3736,2.5133,1887353.6,2795910.802
002507.SZ,13.05,30.35,23.7396,50.502,6.1107,12.2111,0.6775,14.3868,7.884,13.9534,1030111.2,2395699.226
002508.SZ,19.02,54.4,11.8458,35.2176,3.3675,10.8505,0.5088,12.1985,2.4672,7.5952,1805060.433,5162738.568
002509.SZ,2.03,9.74,8.2781,75.726,0.962,4.9987,0.0757,22.0855,1.3871,7.0567,505976.0173,2427687.886
002510.SZ,3.52,6.43,19.8007,55.9376,1.2926,2.4355,0.4417,12.2819,1.6105,3.0605,315476.8785,576283.0479
002511.SZ,6.8,16.83,21.0694,39.1181,2.6539,4.4566,0.3851,8.8146,1.6302,2.8839,874951.0639,1367526.481
002512.SZ,3.46,20.45,68.7074,140.5247,1.5301,7.9008,0.1463,37.8474,1.165,6.5945,379003.6017,2240064.64
002513.SZ,4.83,11.55,25.5457,405.0072,0.6574,1.5178,0.3603,10.8325,0.9116,2.2641,164261.6723,392799.6511
002514.SZ,5.12,8.65,33.0149,97.8143,3.0141,4.954,0.2662,12.4286,3.9137,9.1149,283665.5432,479239.6384
002515.SZ,4.05,10,38.7293,474.0532,2.7078,7.0468,0.3657,12.2204,9.7465,37.5868,396216.8784,978313.28
002516.SZ,2.77,6,11.4706,26.6758,1.0968,2.2776,0.2381,6.7323,1.9582,3.8632,416162.82,901435.7112
002517.SZ,3.08,27.2,4.8342,74.1815,1.2917,9.1644,0.9222,21.9875,2.3899,13.7532,662975.4313,3903231.976
002518.SZ,5.85,17.61,9.1348,32.0588,1.4606,4.898,0.5302,19.2742,1.2224,4.5172,343982.8045,1037367.756
002519.SZ,3.18,7.19,19.1065,43.2261,0.9567,2.6658,0.2407,20.1587,2.2486,4.9974,358205.0256,820985.1767
002520.SZ,6.22,10.65,33.6513,133.9319,1.6913,3.4135,0.2486,5.7758,3.0352,6.7619,344643.3387,661810.0466
002521.SZ,5.45,9.7,21.2093,56.629,0.8013,1.4175,0.1893,9.0585,0.7022,1.4347,269603.7714,479845.2444
002522.SZ,4.07,12.21,69.1598,183.176,2.0671,6.0705,0.5758,10.5936,4.191,16.801,368652.2105,1105956.632
002523.SZ,2.87,6.92,34.009,59.9271,1.9449,3.3675,0.1041,16.7949,3.0724,5.62,406575.9096,700225.3099
002524.SZ,4.22,7.76,53.0636,557.3101,2.6854,5.1088,0.6339,19.4054,2.1014,7.4554,212406.4416,390586.2528
002526.SZ,1.85,6.94,22.4301,58.8292,1.3729,2.4856,0.2375,30.7636,1.7544,3.5496,317285.1394,607932.6981
002527.SZ,5.04,10.23,30.4569,139.8745,1.053,2.2512,0.1975,11.8379,0.8716,1.8454,312572.9079,634435.1519
002528.SZ,3.14,5.26,25.5131,43.6077,1.0676,1.9235,0.3601,10.2713,1.0755,2.0406,376383.9757,610125.6167
002529.SZ,5.83,17.28,99.1556,634.7446,0.9627,2.8653,0.8013,27.1428,6.1349,16.6106,151580,449280
002530.SZ,5.47,26.61,16.6463,67.3497,1.0559,3.3253,0.1765,20.1837,3.6427,14.9536,429497.2693,1305864.071
002531.SZ,3.28,8.3,12.4185,35.1124,1.1326,3.115,0.199,8.8507,1.6577,4.9773,583518.2474,1476585.809
002532.SZ,6.02,6.06,21.4906,21.6334,2.1817,2.1962,2.9284,2.9619,1.9972,2.0105,302854.1738,304866.4939
002533.SZ,4.02,7,16.7295,28.9604,0.971,1.6909,0.137,22.1956,0.487,1.0509,222354.7546,387184.896
002534.SZ,6.68,7.24,20.6612,22.3932,1.5897,1.723,4.435,16.706,1.3829,1.4988,493913.7558,535319.6994
002535.SZ,3.05,5.1,30.3792,128.0071,0.8187,1.3847,0.2917,27.2573,1.1084,2.7317,244513.3376,408858.3677
002536.SZ,9.01,15.29,11.1164,24.5872,1.4079,2.5708,0.2634,9.2012,1.0429,2.0156,300760.8963,510392.2424
002537.SZ,9.3,13.05,27.8273,115.053,1.6762,2.472,0.1025,6.734,2.49,4.1395,1163755.588,1627772.487
002538.SZ,3.99,9.29,11.5291,39.4857,0.8627,2.0562,0.2981,21.0519,1.0199,2.644,286529.9929,667133.7429
002539.SZ,3.95,6.51,25.5767,102.2393,1.3217,2.1519,0.2333,11.8616,0.5149,0.9358,398989.5,657575.1
002540.SZ,3.77,7.74,13.7488,31.6763,1.0038,2.1521,0.1668,9.6877,1.3407,3.0165,478989.6215,983389.833
002541.SZ,6.38,14.4,9.2845,24.7735,0.7831,1.2492,0.305,5.9535,0.5074,1.0509,334132.6282,502770.0989
002542.SZ,3.92,8.55,27.7776,64.474,1.9205,4.4964,0.3618,18.5954,2.0619,6.4559,709917.0219,1548405
002543.SZ,10.12,25.62,12.1565,27.3265,1.8841,3.9176,0.3349,9.7385,0.8006,1.8282,578864,1127280
002544.SZ,9.74,18.4,25.3242,525.9506,2.2249,4.909,0.5419,7.4479,0.7792,2.8964,556532.586,1052553.661
002545.SZ,5.48,17.12,20.8932,148.0596,0.9783,3.2379,0.5873,32.7008,3.1539,12.4483,707552.4945,2253672.476
002546.SZ,3.27,6.67,21.326,42.6523,0.9712,1.9158,0.2783,27.4278,4.1474,8.1223,272734.0544,556310.747
002547.SZ,2.67,9.55,123.684,264.6121,1.1084,3.9979,0.1105,31.9059,0.6473,3.1561,301191.2639,1077294.595
002548.SZ,5.6,12.15,27.2843,66.8103,1.2686,3.6189,0.1628,24.1507,0.7144,1.6548,213105.7578,462353.9179
002549.SZ,4,7.77,26.8696,111.9785,2.8057,5.2797,0.3564,39.155,5.0777,10.7364,249480,484614.9
002550.SZ,3.74,6.83,21.5279,44.4535,1.9017,3.4677,0.1256,9.0819,3.6475,7.5376,478720,874240
002551.SZ,4.45,9.41,17.8617,51.6086,1.3623,2.9859,0.4206,11.5021,1.5232,3.1744,314133.4717,664303.0245
002552.SZ,3.67,10.65,59.2384,230.7158,1.872,4.4938,0.08,22.2323,4.2355,14.9958,112387.268,326137.44
002553.SZ,4.95,9.25,14.648,42.3849,2.4059,4.6827,0.2867,7.6284,4.3637,8.6476,172260,321900
002554.SZ,2.39,5.17,33.5108,86.3045,1.2722,2.5045,0.4693,35.922,1.5443,3.8904,255923.59,553608.77
002555.SZ,9.02,21.81,11.7759,34.0698,3.0826,6.827,0.4411,8.7289,2.6403,7.5659,1916632.968,4685029.751
002556.SZ,3.86,8.09,18.4566,47.4907,1.1747,2.5553,0.3891,13.071,0.177,0.4616,276993.6,580538.4
002557.SZ,13.4,25.81,21.1232,30.234,2.2787,3.9345,0.2947,9.3073,1.8674,3.122,679380,1308567
002558.SZ,18.3,43.58,28.636,67.056,4.182,10.6163,0.2889,9.0402,10.2643,32.6279,3704615.276,8822247.744
002559.SZ,6.12,9.68,20.1248,35.4673,1.4136,2.2858,0.1952,6.5836,1.4587,2.701,228278.1304,361067.3696
002560.SZ,3.89,7.74,64.5439,801.889,1.1099,2.2062,0.4003,18.4196,0.9076,2.0674,166935.9855,332155.4057
002561.SZ,7.3,12.56,12.3405,22.4249,1.4306,2.518,0.1987,5.8916,1.4419,2.4801,303506.99,522198.328
002562.SZ,3.86,17.55,10.2739,238.9993,1.4598,4.8308,0.7725,20.0776,2.0538,6.7668,338765.4703,950153.4619
002563.SZ,7.8,14.32,14.6259,32.1439,2.0051,3.9563,0.3429,5.4054,1.5612,3.0879,2101186.651,3851297.899
002564.SZ,4.25,8.32,19.6242,73.3135,0.962,2.2742,0.1733,13.639,0.4607,0.8143,375238.62,643644.5976
002565.SZ,3.58,13.83,19.2655,97.0426,1.1079,4.6551,0.0871,36.541,1.248,4.7709,253859.4522,980691.6825
002566.SZ,5.5,9.68,26.0046,115.7098,0.9913,1.7787,0.3178,15.4939,1.7071,3.0873,182023.38,320361.1488
002567.SZ,4.3,14.16,12.2681,86.8707,1.0661,3.4807,0.5023,22.9053,0.2565,0.7824,359725.4436,1184584.251
002568.SZ,8,16.11,21.6902,109.3707,2.272,6.0278,0.3042,6.7584,3.4832,10.1436,425394.12,1147426.437
002569.SZ,8.32,58,209.4407,3957.3502,2.4338,15.4998,0.0264,30.8046,2.9882,21.5988,116488.32,812058
002570.SZ,3.95,7.4,142.9328,170.4199,1.869,3.8396,0.3169,12.6381,1.5491,2.8159,403895.4,756664.8
002571.SZ,3.89,8.5,40.1722,325.9498,1.0123,2.2246,0.1868,23.8536,1.9174,4.0821,152468.8223,333158.095
002572.SZ,15.09,39.35,13.6233,43.6971,2.9435,8.7749,0.1936,9.0554,1.986,6.2546,1393450.302,3633682.53
002573.SZ,6.17,23.74,11.2901,31.8122,1.4424,6.5456,0.1229,15,1.5783,6.5247,667144.8857,2559459.943
002574.SZ,4.53,7.78,26.1105,55.0989,0.7554,1.3135,0.4542,5.6579,0.5703,1.1247,239184,410784
002575.SZ,2.96,10.85,741.661,859.0339,1.9413,7.116,0.4407,36.7924,19.8429,9963.3445,174261.12,638761.2
002576.SZ,7.71,22.19,73.7228,1639.6137,1.4785,4.3106,0.3682,39.3574,1.1741,3.472,127292.1,366356.9
002577.SZ,9.09,18.44,125.9566,496.7353,2.153,4.3765,0.8816,19.6733,5.4073,10.9376,257137.92,521994.7256
002578.SZ,3.17,4.97,81.7979,157.2063,2.1033,3.3136,0.1875,10.2868,2.2894,4.0337,313225.5748,491082.3681
002579.SZ,7.6,12.33,40.421,169.8218,2.9196,4.5539,0.7303,29.0217,1.9783,4.2067,285543.9648,459628.8624
002580.SZ,4.56,9.54,48.9864,154.9059,1.3774,2.8651,0.2579,28.7054,0.9037,2.1587,161450.0955,338098.8469
002581.SZ,5.68,19.45,14.0485,42.5497,1.3055,4.6801,0.3415,12.4522,4.1917,11.1492,374729.8128,1283185.715
