,ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh,close,closerate,pe_ttm,pe_ttmrate,pb,pbrate,turnover_rate_f,turnover_rate_frate,ps_ttm,ps_ttmrate,total_mv,total_mvrate
2075,300696.SZ,19.54,83.8,27.7537,78.4665,3.1507,8.2707,1.0039,47.6569,15.0877,42.4928,229038.11,577801.0,27.7,12.698412698412701,44.6165,33.25156567967062,4.5241,26.82421875,4.2073,6.86643945726963,3.223,-43.29376648871924,206863.6,-6.358047440196398
2076,300697.SZ,10.08,28.0,31.2219,67.9996,2.8148,6.414,2.4255,41.7908,1.5001,3.4843,209664.0,448000.0,14.61,25.27901785714285,28.0413,-8.648175388890557,3.753,26.066903756390314,1.7073,-1.8244494516744443,3.3753,94.50660215704062,1124543.3515,383.8611672177095
2077,300698.SZ,13.06,33.39,74.0092,784.7002,4.6027,11.7025,1.4403,57.7065,6.2395,12.4651,175004.0,447426.0,3.94,-44.85981308411216,,,2.7064,-26.70920307614298,3.3613,3.414127842292531,1.3412,-78.67996658956567,368584.0903,71.05890504437967
2078,300699.SZ,35.01,68.27,38.1152,93.8623,4.5738,9.8114,0.7771,13.3095,10.8356,26.9039,1296245.25,2512336.0,63.87,86.77089597113651,41.8785,6.75066505701642,5.9771,26.7928058652818,1.3433,4.517889630078836,1.9189,-55.492491427220045,1819945.4139,43.064233808208805
2079,300700.SZ,19.43,76.28,15.2167,79.1097,2.8719,12.7346,1.4847,28.0238,3.7985,17.9889,160103.2,628547.2,6.72,-22.3570800351803,27.0511,18.522216831264775,2.2132,-6.678698530828273,3.0577,5.92710378272059,1.2203,-18.168621039576053,388196.6868,48.691729811887875
2080,300701.SZ,27.33,55.5,34.0742,73.9357,5.1453,10.1591,1.9591,60.5019,12.2893,25.0244,218640.0,444000.0,5.12,-78.84274050408234,10.6386,-58.79256927110118,1.1689,-79.30910686505244,2.6656,1.2068093770711341,0.048,-96.1225275027287,1104616.4915,393.13830826233584
2081,300702.SZ,13.93,44.81,28.4255,68.5725,1.9327,4.3119,1.1206,30.9151,2.0684,4.633,253549.6699,579830.0931,4.28,-31.249999999999993,19.6118,-21.953570627942312,1.4734,-19.304808338937463,1.603,1.619090771786739,2.5718,19.62879201434922,5637978.8623,1650.2458650727895
2082,300703.SZ,13.64,37.35,19.1824,78.6773,2.6479,6.3416,1.2955,74.1252,2.0955,5.2397,163680.0,353160.0,4.57,-38.253901307465206,9.6569,-16.010616035996364,1.1346,-40.969759319923114,14.0692,17.539135819590086,1.2908,-25.593155651676103,1840791.3761,885.1126114101753
2083,300705.SZ,11.09,55.7,34.7664,101.7859,2.7811,11.0009,1.8433,68.6865,3.4892,11.8199,252046.32,724926.52,12.74,3.698722259583054,19.6527,-22.551197785719083,3.4764,8.458843280858416,2.0369,0.289633051679154,8.3812,58.72255632779958,2540075.111,483.8495650695462
2084,300706.SZ,20.09,90.97,85.819,190.8382,6.5881,20.078,1.8179,57.4607,11.8229,35.1743,283510.08,837123.84,4.94,-21.374153498871333,19.0755,-63.553616862440386,1.1897,-40.01808760628322,1.7802,-0.0677535997469575,1.5741,-43.889445600692035,533792.5245,45.20885544824609
2085,300707.SZ,14.0,76.61,23.6526,60.5846,3.3243,10.164,1.4327,67.9997,4.3337,12.2223,220080.0,613080.0,9.87,-6.5963903529787595,35.1613,31.161865049279747,2.1192,-17.619193824290537,3.6469,3.326272777802815,1.3507,-37.81406079659256,3202917.5967,758.9917548854962
2086,300708.SZ,8.61,33.99,41.0142,176.3359,3.5623,12.565,1.4587,54.4958,4.2564,14.1998,223330.485,874664.67,16.89,32.62411347517731,23.4508,-12.978997455692621,2.3453,-13.518166772190568,7.2344,10.88992422285532,2.7056,-15.596274916024703,219570.0,-0.5773510874452238
2087,300709.SZ,24.1,77.54,26.441,93.5951,1.7022,5.5328,0.516,14.9222,2.5968,7.9797,212080.0,682352.0,6.04,-33.794910179640716,35.8672,14.03667088085463,1.9058,5.315094241111053,1.525,7.003928863961349,1.7781,-15.209273811514237,2433548.1461,472.37942001650106
2088,300710.SZ,18.69,46.19,40.0291,182.4546,2.2269,5.542999999999999,1.7991,55.9299,3.8286,8.1507,128239.56599999999,316928.066,48.8,109.49090909090908,112.6483,50.987498727404855,3.8463,48.834474231778294,6.658,8.976220562046008,4.2782,10.40235070914602,547568.9644,222.2336805899671
2089,300711.SZ,15.56,31.5,46.2737,195.5983,3.9892,8.4835,3.0417,60.4339,10.0645,17.8179,224368.9044,454217.2551,9.12,-40.401505646173156,25.9566,-13.605996600694056,1.2771,-60.345326302205024,2.1178,-1.6098006349294856,1.5126,-110.2987076637346,3539530.244,1442.3254852617918
2090,300712.SZ,13.21,27.45,23.7609,44.6567,2.0561,4.5193,0.6451,26.9547,2.9479,6.1936,185045.68,384519.6,8.5,-33.07584269662922,8.8702,-71.26168895184676,1.208,-34.430821695355625,0.6916,0.1767415696171739,1.7859,-35.80121391379364,12636772.7674,6242.283245549093
2091,300713.SZ,17.4,86.9,28.8284,174.3047,2.2249,6.6792,1.8768,38.0103,5.3238,11.564,166387.5,461656.25,10.36,-10.129496402877697,52.3404,16.162082758497434,3.9655,39.07684709157444,3.2909,3.91354283421202,2.134,-51.11695137976348,444749.5558,94.27413358169463
2092,300715.SZ,17.09,56.02,39.022,109.7245,5.1261,13.5468,1.0539,73.1242,4.1407,12.2776,187488.0,511660.8,17.94,2.183406113537121,25.3546,-19.33085817333191,1.859,-38.7984371845571,5.0168,5.498658948276891,2.651,-18.307955118042496,202901.4,4.754686389481164
2093,300716.SZ,9.63,32.3,23.7708,52.8057,1.8924,4.256,1.1214,45.917,1.5322,4.6142,154099.26,344576.4,4.07,-24.525805028672263,19.6819,-14.08270736251891,1.1916,-29.649686918260286,2.5951,3.2898320370750698,1.7461,6.940298507462685,304000.51,78.69776394164674
2094,300717.SZ,12.83,42.8,28.7795,62.9392,2.4869,5.6613,1.5795,42.74,4.1754,9.8411,131379.2,286003.2,13.59,2.5358692025358684,,,3.2661,24.546370967741932,5.6217,9.82058041083077,7.4374,57.5745274193833,225594.0,60.93155008278145
2095,300718.SZ,14.08,50.6,20.9783,40.4388,2.5741,4.8696,1.3765,57.4302,4.2923,8.4473,278784.0,506000.0,7.05,-19.249726177437022,15.1038,-30.186788623108352,1.1684,-61.237203223698536,3.769,4.268228502311177,1.8626,-58.47653429602888,684030.48,178.35296810083796
2096,300719.SZ,9.32,32.35,28.884,62.7336,2.7060000000000004,6.0812,1.2602,66.38,5.2827,12.3376,236101.23,543480.0,11.93,11.333043855840206,21.9194,-20.575132350160715,1.7271,-29.002725764399163,4.5043,4.981741344414448,1.518,-53.362910884633386,501826.2496,86.44872240200583
2097,300720.SZ,21.91,40.72,35.8558,74.6067,3.6057,6.9664,2.1236,74.9965,9.5823,19.0668,157752.0,293184.0,86.12,341.3609782030835,27.4091,-21.797429220998747,4.6693,31.648168536316827,1.171,-1.3072074804213913,3.4454,-64.70451789762244,8968534.3714,6505.687261060902
2098,300721.SZ,16.71,42.01,27.2758,53.071000000000005,1.5493,3.9862,1.4194,46.5404,1.1354,2.7282,135150.48,338482.8,7.4,-36.79841897233202,,,4.8087,133.75189790307357,3.8326,5.348285720617894,4.6314,219.48769462581618,181928.8283,23.005859717727112
2099,300722.SZ,26.89,51.69,37.3262,92.4238,5.4962,10.7369,2.0755,69.1995,10.7383,20.6743,215120.0,413520.0,10.42,-66.41129032258065,,,2.2165,-62.581334554544235,38.1388,53.72638698528098,8.5897,-21.624396135265705,477185.4161,132.0894234375
2100,300723.SZ,24.49,48.17,23.6437,46.5002,3.3659,6.8708,0.551,51.6927,2.677,5.5655,395442.479,770720.0,32.03,31.84121621621622,39.787,70.62892393848577,3.6986,9.49242489086707,1.0444,0.9647704319567006,3.0121,11.601177081530212,2150008.8206,467.53835319648687
2101,300724.SZ,20.39,43.4,21.584,45.7171,3.0043,6.3633,0.0233,58.5222,4.5366,9.6091,652480.0,1388800.0,23.57,13.820078226857888,65.5597,182.22151319142588,5.4365,72.40845489729085,21.522,36.75060556694228,5.2499,14.062099556431745,495912.8,-21.263472403302913
2102,300725.SZ,50.69,142.95,51.3638,167.9557,9.9265,21.7957,0.6836,27.1373,13.3838,42.9284,557590.0051,1169740.011,4.6,-49.95664426620421,575.4214,449.4802812202219,4.9191,-42.18818454487245,9.1799,32.11762437768629,3.2531,-34.28951483519831,471868.2406,-14.00339192580247
2103,300726.SZ,15.84,42.25,27.4145,84.5894,4.2021,12.3358,1.7005,65.5289,10.2487,32.2375,633758.4,1690422.5,7.82,-30.367285119273003,95.2828,118.7029623138825,2.5757,-19.995819860580053,4.0291,3.6482192879658584,4.0652,-28.121134395692355,284577.3447,-33.04560600667705
2104,300727.SZ,16.36,47.39,30.1483,95.555,4.04,9.9474,1.8184,64.4085,3.3249,10.0274,207575.68,462526.4,7.76,-27.715114405414116,13.2289,-25.867992117015532,1.3455,-45.612282899414296,2.3434,0.8387907991838963,0.7237,-38.809399477806785,7082760.744,2696.672150602281
2105,300729.SZ,20.5,38.0,28.9143,54.2292,2.4191,4.8722,1.5265,39.8393,1.9948,4.3656,179161.39,332104.04,12.6,-45.142857142857146,32.7375,15.10256805280683,2.9838,23.019852431617142,6.1646,12.10587584306028,1.9423,-2.2144423823182042,697484.8415,338.900530035278
2106,300730.SZ,15.08,53.91,46.9066,129.4653,6.3807,15.0751,2.4462,70.6081,6.9096,17.6469,238276.3626,542126.1273,8.61,-16.662374452742725,17.8688,-35.172307703488535,2.0931,-49.31450128818548,4.6697,3.2620862974770364,0.5476,-59.25139467091356,1528455.1668,424.61076297815544
2107,300731.SZ,20.63,56.9,30.8085,79.2049,3.625,10.5623,1.6309,63.9886,6.3058,18.8507,179929.4776,496266.9548,14.33,-17.3697270471464,71.6426,84.37425097734544,3.0396,-8.438441468582877,6.1448,7.238721120246576,4.5073,-14.336503280217459,583349.939,127.52850688789653
2108,300732.SZ,28.44,94.48,13.5413,36.2567,2.265,4.7694,0.03,49.8429,3.7104,9.1543,368582.4,680256.0,25.0,-5.208964264082376,30.5485,74.87079250200304,3.5097,49.700527072352656,10.6243,21.26818555032933,1.4248,-41.9846066239277,336491.0,-10.296476827039577
2109,300733.SZ,12.83,30.93,22.2905,53.6667,1.817,4.6611,0.0259,52.3517,3.5362,7.707999999999999,205280.0,494880.0,25.65,70.82872928176795,72.2916,159.35996073456954,6.9372,180.02883161632852,8.0413,15.318256003730472,4.3675,19.926650366748163,312914.4048,37.16657624309393
2110,300735.SZ,13.35,29.64,24.13,58.3944,2.9138,6.6704,0.0219,55.2554,3.4853,8.5537,473497.8,1051271.52,14.9,9.515039901780238,202.0096,519.1382309335638,5.3681,65.33301389554384,3.0778,5.5326930214453185,9.927,127.09533580617159,413107.3872,-10.4522602377969
2111,300736.SZ,16.91,59.2,30.1677,79.642,3.4522,7.9271,0.0118,69.0229,2.1947,4.7397,138159.8576,321507.50399999996,11.36,-13.123669898321117,,,,,4.0342,5.828627568608527,4.8914,105.96070726915521,1002075.2242,471.1897772143969
2112,300737.SZ,7.68,20.98,21.3602,66.6454,1.6271,4.5859,0.0178,44.3465,1.775,7.1612,468991.9488,1281178.527,18.4,80.60150375939848,33.8387,27.555360250147963,3.46,61.947411112613224,5.2543,11.812888715437177,4.7665,55.54008391816122,230191.36,-29.402183588066595
2113,300738.SZ,26.14,80.15,26.2272,84.1883,3.3325,10.2179,0.0049,55.1749,4.6609,13.4356,170605.324,523106.99,6.37,-36.60433253101277,10.7521,-26.69911371592326,1.4269,-27.675952014407297,11.5054,20.845568243610657,0.4831,-47.611884166980055,713528.5831,154.02005478748578
2114,300739.SZ,18.29,52.47,28.8191,62.8981,2.7923,5.6939,0.0178,62.9074,3.0634,6.1336,337999.2,647539.2,13.94,-12.726740784084258,28.6143,-0.6009566008392229,2.5848,-7.151226909291425,8.9205,14.156076680405027,1.5087,-50.63839489284086,1343023.1946,324.6830763713899
2115,300740.SZ,14.3,59.0,22.8155,61.9286,2.8222,7.8472,0.0456,56.5864,1.7717,5.7489,388960.0,1011568.0,102.19,196.62192393736018,68.3938,116.52950034643123,15.2228,246.7781094527363,3.6861,6.438713283151283,13.0219,282.867343860002,2908782.0229,404.7204698461954
2116,300741.SZ,29.45,55.92,14.9646,29.9987,2.1586,4.3505,0.3148,34.3737,8.2373,15.6707,1813766.6,3444000.96,4.68,-93.57763505855685,9.6161,-35.575791035047004,6.7407,209.0469455723345,5.5551,15.385993088443845,1.4055,-91.90679904216104,256819.68,-95.50448439818189
2117,300742.SZ,33.61,105.47,28.5911,89.7203,2.3986,7.5271,0.0265,77.4221,2.9763,9.3398,263833.6938,827924.4178,4.67,-40.272752574450315,,,3.5396,22.24822072730818,9.8868,12.74012992986681,0.8867,-32.83727508446609,493184.8768,40.65856310730612
2118,300743.SZ,21.17,102.58,30.4576,147.5833,3.6835,17.8485,0.017,79.6144,3.5981,17.4347,138532.24599999998,671263.0040000001,9.3,-14.580518363837369,42.036,9.885447856448245,3.0315,-4.6028944581715505,2.3833,2.972835796144095,5.1561,11.259991616437567,401704.453,49.40060303407522
2119,300745.SZ,16.78,92.57,21.0009,115.8555,1.8574,10.2468,0.0101,81.3219,3.9161,21.6042,192151.7267,1060040.8429999999,9.16,-10.05409684654968,28.6231,8.035667221199603,2.2476,4.651107349750874,3.2518,3.986752230303596,2.472,-8.16424601850962,186204.48,-0.685254209126898
2120,300746.SZ,8.09,40.06,26.2044,129.7589,2.0064,9.9352,0.0182,78.8726,2.1233,10.5141,170213.6,842862.4,6.33,-5.505161088520487,31.7814,5.38556991728993,1.6185,-4.8922913934012735,4.3986,5.555048291534777,0.3234,-21.450874767602617,539500.403,54.90038828583357
2121,300747.SZ,54.88,216.8,25.3436,100.1185,4.0971,16.1853,0.0278,62.3525,7.3802,29.1549,702464.0,2775040.0,27.9,-16.662549407114625,66.2567,54.71501800737948,3.8791,-1.8034115914693665,13.063,20.914982342474172,17.0867,44.576963172856566,680197.0338,-1.074361866585352
2122,300748.SZ,7.76,33.02,25.773000000000003,88.2764,3.1579,12.6775,0.0439,75.9829,2.7889,10.8115,320817.1699,1365126.669,4.93,-11.203483768804432,60.0914,54.90645308895197,1.9153,-13.053069456699863,7.5104,9.832233766575802,0.9693,-22.68092638296811,433881.7354,10.826729585189122
2123,300749.SZ,35.46,39.67,52.4976,58.7304,5.4607,6.1091,20.4419,28.9097,4.8658,5.4435,404183.718,452170.561,12.69,-540.855106888361,51.6743,-13.209151585162296,1.8109,-562.8932757557067,1.458,-224.18928174968707,4.5859,-48.45075298597896,186342.3584,-453.9605983248367
2124,300750.SZ,87.12,91.07,53.4338,55.8565,5.7721,6.0338,3.138,6.7958,6.457999999999999,6.7508,19122991.59,19990023.46,19.92,-1701.2658227848149,28.8762,-1013.645932224378,3.988,-681.7348108521201,9.3956,171.07550986932037,3.2835,-1084.1871584699427,202763.688,-2182.1836724410114
2125,300751.SZ,81.62,206.09,25.8158,65.1848,3.8204,9.6465,0.1492,60.1959,6.1546,15.5404,424424.0,1071668.0,7.45,-59.588655901020324,86.234,153.46643298026365,2.3547,-25.1574809907142,1.0512,1.5021641489041029,2.1651,-42.5057001001513,271715.3153,-23.59368100747168
2126,300752.SZ,30.05,76.91,15.4917,38.2265,2.8198,7.0024,0.0132,70.18,1.7638,4.3523,218346.90600000002,558837.2892,22.62,-15.855740503627826,21.1946,25.084452029487842,5.2343,57.72725099220581,1.1163,1.5721110268674072,5.7325,153.32045586246863,496098.5149,81.5739952152634
2127,300753.SZ,22.75,49.9,24.6177,56.0379,3.1457,6.8999,0.0539,67.4625,6.3668,13.965,183820.0,403192.0,14.01,-32.19152854511971,10.4507,-45.08882820605852,1.5804,-41.69463534175058,5.1945,7.626029913097142,2.6425,-49.01555631596956,392280.0,95.02580092263369
2128,300755.SZ,24.18,34.78,24.3821,35.0707,2.5312,3.6408,0.0798,45.1075,2.0578,2.96,559899.1848,805347.1318,4.61,-184.62264150943395,19.3771,-46.82558988080761,2.0545,-42.961427541456395,4.4415,9.686703962227694,0.3479,-189.52560407891815,1273550.8815,290.754803787379
2129,300756.SZ,77.56,102.52,28.7058,41.8789,3.194,4.2068,0.4514,51.7829,5.61,7.8286,310240.0,410080.0,18.77,-235.53685897435906,,,4.5011,129.0580568720379,5.7917,10.403553373659449,18.6849,589.3311097088256,302671.6989,-7.58042978766024
2130,300757.SZ,31.05,76.39,24.2961,59.7739,3.9044,9.6057,0.0325,68.8051,3.6705,9.0303,248400.0,611120.0,13.06,-39.67798853109837,22.3185,-5.574190056880638,6.1786,39.889148089032325,4.1087,5.927069792330085,6.0229,43.88969737676779,843743.451,164.13306434715483
2131,300758.SZ,31.81,59.25,29.6548,59.9827,3.2652,6.0819,0.0418,58.5186,5.5563,10.3458,339349.08,632079.0,10.61,-77.25947521865889,20.3409,-30.710665756613547,1.9554,-46.50122483757589,4.8537,8.228733446426617,2.1818,-70.45620628458086,256545.8106,-28.28657535246142
2132,300759.SZ,11.03,44.9,23.6441,89.3244,2.7215,11.0784,0.0487,75.2764,2.6681,10.1329,723891.8132,2946758.152,7.0,-11.898435193386476,4.7483,-28.76935702181629,0.9366,-21.358398449185703,3.5109,4.602294101773682,0.3916,-30.49646340156468,217616.0,-22.77580996945186
2133,300760.SZ,70.27,132.6,32.994,46.756,6.4247,10.6345,0.1534,45.8212,7.6453,11.7208,8542662.526,16120066.19,8.59,-98.95716348467832,33.6708,4.9178898415927925,2.7397,-87.53384958905411,4.232,8.93101923017969,3.1087,-111.31394920868603,379764.089,-107.72685208499144
2134,300761.SZ,42.26,97.08,11.0105,30.1677,3.4308,7.8813,0.0581,59.4334,2.3108,5.4348,1706796.88,3920867.04,18.62,-43.12294782925939,27.5884,86.53613262898546,4.7281,29.149533760251668,1.0673,1.699696675216799,0.8216,-47.669654289372595,1787520.0,3.6459151773221183
2135,300762.SZ,28.36,37.75,36.8645,49.0703,3.4278,4.5627,0.0358,0.094,8.8832,11.8245,378208.96,503434.0,3.51,-264.64323748668795,20.9844,-130.1029018990971,1.3858,-179.92774693805615,2.706,4587.972508591065,0.4938,-285.2276204399415,421993.9824,34.9650696058871
2136,300763.SZ,38.36,46.42,25.9926,31.4541,3.7310000000000003,4.5149,0.0135,0.0481,3.6912,4.4668,306879.8159,371359.7772,8.85,-366.12903225806434,70.5678,816.171381488602,1.3875,-298.9539482076798,1.8663,5354.913294797688,1.5017,-282.29757607013914,1200875.3585,1386.4703460980516
2137,600000.SH,9.26,13.65,5.0239,7.3867,0.6619,1.0131,0.0586,2.4742,1.6385,2.3761,27180026.45,40065589.74,33.0,540.7744874715262,43.2643,1618.4357541899442,5.2786,1314.550113895217,7.0652,290.0563007120384,2.2695,85.54772234273315,1365917.4243,-200.33357056057727
2138,600004.SH,9.57,18.78,13.6052,23.9775,1.2606,2.5171,0.2904,9.9164,2.5899,5.6308,1980339.7319999998,3886183.925,79.76,762.1064060803474,43.7347,290.4804141800758,7.8075,521.042578591325,1.7637,15.305422813214212,12.3536,321.079285737775,1975629.0387,-0.2471709553856445
2139,600006.SH,3.17,5.93,13.9837,110.8313,0.9147,1.8122,0.2875,4.5982,0.3976,0.6398,634000.0,1186000.0,23.7,743.840579710145,68.3495,56.13541275158084,4.1509,360.5793871866295,4.6053,100.16470642819031,3.3974,1238.563170933113,679120.7271,8.174044764492756
2140,600007.SH,12.8,17.93,17.2476,29.3785,1.9144,2.8623,0.0991,3.1022,4.1446,6.8983,1289321.644,1806057.584,19.04,121.63742690058479,29.1135,97.81549596485009,4.0856,229.05369764743125,5.7723,188.91145815990146,3.558,-21.30224788466426,555874.704,-141.93844151811854
2141,600008.SH,3.02,5.81,25.1916,43.6708,1.1447,2.5692,0.2369,13.2367,1.4719,2.947,1455825.465,2800776.8060000003,4.78,63.08243727598568,60.1537,189.19704316204167,2.0002,60.05616005616006,2.9636,20.9749380759704,4.5962,211.8025896549386,240559.6418,-90.3576052272957
2142,600009.SH,43.03,62.76,21.0231,30.9307,3.2372,4.6247,0.1744,1.9916,9.7225,14.3154,8291702.2020000005,12093591.22,17.78,-127.97769893563104,25.4172,44.35080140498204,1.8372,-100.90090090090094,2.3833,121.55513977547876,10.2506,11.498181976528995,11911549.787,95.21181622771925
2143,600010.SH,1.46,2.55,22.6491,92.5255,1.2923,2.3878,0.2666,9.7934,0.9991,2.5321,6655414.767000001,11624183.33,6.27,441.2844036697248,12.2363,-14.901740788019993,1.289,-0.3012323140118741,11.2878,115.68627450980394,3.3472,153.1702544031311,3713051.3013,-59.21715669371984
2144,600011.SH,5.82,7.95,30.9025,128.5847,1.1164,1.5948,0.1051,1.8801,0.5599,0.7584,8846623.162,12084304.83,9.83,188.26291079812208,26.3488,-4.6617500424847105,1.6467,110.84866220735788,4.0761,223.7183098591549,3.862,1663.5264483627204,267384.7448,-264.98091217533505
2145,600012.SH,4.98,11.8,7.3577,18.4903,0.8646,2.1452,0.3122,8.437999999999999,2.8184,7.0675,825987.78,1957159.8,20.1,221.7008797653959,25.3145,161.29924725580724,4.1611,257.4183976261128,1.3035,12.199414211523791,4.1767,31.966769433527105,1121580.0,26.131500317697036
2146,600015.SH,7.18,10.4,4.6337,6.9143,0.5801,0.9319,0.1063,2.7859,1.3946,2.0053,9206689.017,13335594.12,14.84,237.88819875776394,379.1742,16422.893098307468,3.6515,873.0528709494031,1.7083,59.78504254366324,3.4599,338.18568855411826,593689.04,-208.6025171840818
2147,600016.SH,5.6,9.45,4.7339,7.0475,0.6162,0.9555,0.0697,1.3187,1.6064,2.3816,24518154.36,34478654.57,18.8,342.85714285714295,78.0435,3168.6376210235126,23.6403,6785.76480990274,1.6834,129.19935948759007,5.9916,565.6862745098039,228944.3038,-243.85532397072248
2148,600017.SH,2.49,4.04,14.4308,44.1128,0.7005,1.1719,0.2328,4.071000000000001,1.5218,2.7095,765837.8181,1242564.1709999999,28.37,1669.677419354839,24.4877,33.88215079846372,2.7579,436.4446330080612,4.598,113.73039445573443,2.9765,122.48042434958326,295048.0,-98.75472904657212
2149,600018.SH,4.86,7.68,9.7511,22.5322,1.5877,2.7961,0.0937,3.8753,2.9471,5.1685,11262405.88,17797382.13,8.77,138.65248226950357,36.4205,208.66279115256114,1.8034,17.85004965243297,4.3848,113.47313306536915,1.4189,-68.79445394796073,210480.0,-169.1196028447694
2150,600019.SH,6.33,11.23,6.0628,16.6311,0.8246,1.5857,0.2705,5.5773,0.5368,0.823,14095590.27,25007089.64,14.99,176.734693877551,122.6386,1103.0705032975975,3.1259,302.3649980291683,2.3967,40.06557624180297,1.9403,490.3913347309574,268030.194,-126.72465632007821
2151,600020.SH,3.15,6.45,6.9198,18.111,0.7215,1.3974,0.2722,24.4628,1.3661,2.5363,707922.1271,1449554.832,10.12,211.21212121212113,28.1876,190.04038887697476,1.7429,151.1170291463234,3.1249,11.792597124502905,2.3003,79.83250726371558,295832.5792,-55.56518006518676
2152,600021.SH,6.19,9.58,13.4935,48.7311,1.1845,1.8146,0.1578,4.1951,0.7689,1.2552,1592783.376,2507243.301,4.24,-57.52212389380532,38.61,71.27755579267601,1.5582,59.3080463418505,2.4856,57.65734525549253,3.6753,597.655768044417,874544.4649,-78.54241519659814
2153,600022.SH,1.57,2.64,5.256,56.3969,0.8384,1.7393,0.3543,25.1888,0.3232,0.4837,1718608.29,2889889.099,8.6,657.0093457943924,57.0678,101.31186584514546,4.3919,394.4388944388944,1.0235,2.694638506915782,1.2108,553.0218068535826,8230597.4129,555.9716400083186
2154,600023.SH,4.43,5.98,13.9597,19.3279,0.9761,1.3663,0.1153,2.5769,1.0637,1.6919,6025105.665,8133212.613,24.97,1325.16129032258,64.5474,942.358704966283,6.3759,1383.8544336237821,1.9495,74.51251218719531,3.2657,350.5253104106973,302394.6455,-271.4620823639542
2155,600025.SH,2.31,5.35,18.512,72.2506,1.0579,2.4784,0.4766,30.471,3.2393,8.1133,4158000.0,9630000.0,10.48,268.75000000000006,26.6833,15.205643615576136,3.8303,195.17071453713476,3.8654,11.298108980342999,4.7114,30.203118588428396,1478937.6,-48.95947368421052
2156,600026.SH,4.03,6.37,11.9614,100.3128,0.5901,0.9362,0.1762,8.9335,1.6463,2.6851,1624909.243,2568404.933,15.53,491.45299145299145,11.7629,-0.224671029547918,1.6154,296.2438601560242,4.0174,43.86283443527114,2.1772,51.107046592221806,1743654.0233,12.585619792285426
2157,600027.SH,3.4,4.86,18.6173,87.1355,0.8029999999999999,1.1091,0.1434,2.0188,0.4239,0.5624,3353412.062,4793406.653,10.12,460.27397260273955,22.8021,6.107574337913138,2.1102,427.0499836654687,7.302,381.710568412072,0.4346,7.725631768953059,921324.8,-168.89558316403426
2158,600028.SH,5.01,7.63,8.3404,16.8912,0.8398,1.2893,0.3192,7.1062,0.2256,0.3996,60656676.03,92377332.96,18.48,514.1221374045801,35.6935,319.8893670767647,4.3007,769.9443826473862,8.8776,126.09989686164724,6.4589,3582.35632183908,1283042.8195,-187.17655608937608
2159,600029.SH,5.74,12.79,9.2587,34.755,1.1285,2.5456,0.7537,10.9538,0.4687,1.0383,6315196.467999999,12902773.61,11.29,78.72340425531914,46.8759,147.53983911391063,2.6703,108.79966128007905,13.7047,126.96934343780946,3.3357,503.33567415730334,1191341.9304,-77.78056221812058
2160,600030.SH,14.84,26.76,14.8953,34.5165,1.1984,2.1173,0.3538,8.0974,4.0326,8.711,17981492.07,32424846.88,76.8,519.7986577181207,81.5186,339.5475302224125,13.5595,1345.2062248340403,3.3637,38.86951805361847,21.6038,375.5813953488372,883158.528,-118.38200866021653
2161,600031.SH,7.63,13.12,11.6174,41.3647,1.9833,3.6269,0.4699,5.507000000000001,1.1725,2.1678,5947278.529,10988752.52,8.26,11.475409836065573,,,2.3052,19.58505719153079,5.6731,103.29753231025786,3.017,185.32100874108306,153442.716,-114.9234494384601
2162,600033.SH,2.69,3.84,11.5363,15.2395,0.8429,1.2219,0.1211,2.6252,2.9072,4.2017,738243.6,1053849.6,11.53,768.695652173913,23.2454,316.1887016634263,2.7599,505.8047493403694,10.902,430.5299309133022,5.0081,162.29432213209736,1688995.6289,301.2465000348534
2163,600035.SH,2.75,5.31,8.4173,16.7019,0.7787,1.5526,0.2427,12.3439,1.6043,4.2866,475223.8755,919052.6351,4.63,73.43750000000001,,,7.1224,819.7053882930611,22.2819,182.1240868674181,6.3648,177.47828356261417,360168.8788,-25.923285549069234
2164,600036.SH,24.57,34.89,7.8711,12.5434,1.2606,1.9604,0.1384,1.2825,2.5457,4.0046,61965160.64,87992041.3,11.23,-129.26356589147287,55.1212,1011.2813817605892,1.3691,15.50442983709632,3.6144,303.81959618914436,3.6135,73.19213105764618,486802.1165,-236.21101324671773
2165,600037.SH,8.16,13.74,15.1764,25.8366,0.8906,1.5005,0.2147,4.7058,4.2357,7.1146,1135690.753,1912302.813,3.07,-91.21863799283155,71.5319,528.6533085683194,1.4936,98.86866699458929,5.387,115.16777626862016,3.1724,-36.934245718850924,765195.2577,-47.70663686319783
2166,600038.SH,32.98,51.5,42.7248,69.9473,2.7048,4.2052,0.7331,7.0483,1.6065,2.5197,1944094.209,3035805.087,6.27,-144.22246220302372,,,2.174,-35.37723273793657,8.422,121.75228021281987,5.4399,419.7766097240474,484042.9028,-133.73974150324443
2167,600039.SH,2.99,4.18,9.7123,16.6879,0.8228,1.2319,0.2063,10.0683,0.3218,0.5353,1079547.128,1509199.6630000002,14.27,947.8991596638659,34.2671,352.0098629508574,1.6453,201.05108775360546,2.7874,26.172176029202998,26.3733,12202.107728337234,6032114.1204,1152.6912071867557
