ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh
300368.SZ,5.25,61.9,82.4826,342.0763,3.1112,19.2333,0.0346,46.7659,3.0957,39.4772,282624.1294,1679713.197
300369.SZ,7.68,228.8,36.979,255.9195,2.1684,23.4928,0.331,23.8256,4.6969,46.3243,615101.3583,3286299.592
300370.SZ,2.34,59.55,24.8206,166.1791,1.6612,23.2638,0.3277,59.8441,1.1917,23.6677,224275.9952,952867.72
300371.SZ,11.19,43.84,17.9057,95.9538,2.31,11.5803,0.3218,42.3093,5.1868,26.7587,134280,526080
300373.SZ,12.53,88.45,21.7954,128.1271,2.6393,20.4527,0.0238,69.3841,3.7127,23.0564,399475.2,1481802.85
300374.SZ,7.31,82.9,23.9781,151.7588,1.2527,11.2793,0.0185,54.5429,2.0832,18.336,179761.9183,806948.6
300375.SZ,5.1,57.08,15.9424,57.0673,1.1707,7.8209,0.2665,21.8107,1.4824,6.5939,183462.7896,725167.7649
300376.SZ,4.11,91.91,12.5889,97.8784,1.994,14.8432,0.1664,66.7745,1.3957,8.1827,588133.75,3656185.44
300377.SZ,9.07,201.65,27.7153,465.0192,2.1087,53.3089,0.0571,44.6227,9.6551,110.0125,454423.5,2232265.5
300378.SZ,9,128.98,37.7113,934.9174,1.9156,23.5512,0.4401,24.4342,1.8995,24.7097,238238.9487,2589223.327
300379.SZ,10.42,138.05,27.6621,234.4911,1.6104,20.2738,0.0076,29.691,9.1893,74.1916,288667.0397,1590616.242
300380.SZ,14.98,450,82.9678,794.872,4.9645,73.7181,0.8063,41.0208,3.7804,122.6757,205885.12,3092400
300381.SZ,6.54,92.35,27.2298,181.9773,1.3616,8.4788,0.1947,57.3907,1.6104,14.5732,258197.1855,1467573.361
300382.SZ,5.35,197,18.5794,112.7398,3.0364,16.2717,0.2809,41.7863,4.3105,35.5726,302044.637,1048768.664
300383.SZ,11.1,265.41,32.5508,400.0754,2.4428,56.3821,0.1119,28.622,3.3675,76.5223,458472,4076580.2
300384.SZ,11.62,245.29,28.9635,178.2634,2.1898,31.8538,0.2661,40.4685,6.9082,51.2091,316039.5,2204435.52
300385.SZ,12.55,100.89,25.4371,164.8202,1.4421,12.2076,0.2259,22.5071,1.86,18.1599,163319.5882,807120
300386.SZ,9.39,240.08,27.6742,91.1227,2.3493,16.1681,0.8777,33.3596,3.4894,21.5388,392543.316,2281000.08
300387.SZ,5.23,69,20.2587,87.2354,1.3875,7.7358,0.4502,38.0963,2.4242,13.3597,152327.9837,464645.896
300388.SZ,10.42,10.92,19.5572,20.4956,2.56,2.6828,1.9139,3.8415,1.4267,1.4952,572047.605,599497.1062
300389.SZ,11.63,115.05,20.5005,73.8609,3.6799,16.0514,0.2473,40.0668,2.3342,10.5602,310501.1,1166037.6
300390.SZ,5.42,57.6,44.4802,268.7191,2.2673,20.6596,0.0686,47.4475,2.6331,16.3063,186744.745,673747.2
300391.SZ,8.48,76.99,17.2568,1131.9891,1.4249,18.8489,0.2685,37.7355,2.2045,27.7675,198056.682,676367.15
300392.SZ,5.9,218.9,29.4403,905.103,3.367,35.7524,0.0594,62.4952,1.3708,30.3545,226560,2738816
300393.SZ,13.9,83.51,17.1972,93.4054,1.3179,13.4178,0.0893,32.8002,1.1619,20.5649,334982.6066,1090372.175
300394.SZ,15.78,142.77,25.053,113.7044,3.4897,16.4712,0.0184,60.2697,8.6327,48.989,229190.22,1061352.18
300395.SZ,12.75,81.9,25.6286,100.4191,3.5932,10.7536,0.29,35.4756,5.992,23.4189,248064,693416.4
300396.SZ,11.88,122.98,17.2484,112.0603,2.4199,12.7597,0.1069,33.208,3.5359,23.616,327923.64,1157792.5
300397.SZ,9.1,228,56.0359,849.2556,1.8639,21.2275,0.0702,39.9343,8.5858,122.659,218400,2736000
300398.SZ,13.95,106.99,20.5754,189.0876,2.7619,17.0567,0.0545,53.0234,4.1265,28.242,209120,1112696
300399.SZ,8.15,306,93.7503,684.5689,3.9998,51.66,0.055,32.7578,4.8809,180.6092,161044,2448000
300400.SZ,12.53,97.93,32.9284,286.0924,5.7323,26.6522,0.1858,28.5436,5.5703,34.9744,238920,946920
300401.SZ,11.56,53.37,21.9856,568.1755,3.4477,10.7492,0.0797,34.3713,9.4631,45.3677,243620.2,1206368.689
300402.SZ,7.43,36.7,33.1966,946.0183,2.4771,12.1861,0.1374,64.708,2.4139,22.9832,150086,741340
300403.SZ,4.61,84,18.8217,82.2918,2.2265,10.1634,0.2393,25.4151,3.5938,16.8166,277983,1125600
300404.SZ,10.37,200.78,31.9244,1789.4668,3.0061,32.5726,0.012,48.5932,8.335,90.3134,123539.51,1338600.26
300405.SZ,6.59,75.02,28.6728,355.0192,1.053,8.3951,0.0229,68.8852,0.8348,6.6708,100170.325,510136
300406.SZ,9.29,127.38,16.3631,93.6449,2.9341,20.8238,0.2837,22.1399,6.2055,38.9454,466206.9771,2039407.7
300407.SZ,5.97,117.38,25.928,255.4886,1.5733,13.0121,0.0176,36.9648,1.1105,25.4251,164998.86,937040
300408.SZ,14.95,107.1,19.8068,73.6877,3.942,14.4006,0.205,20.9411,6.764,22.5402,2052236.8,5129305.6
300409.SZ,11.4,133.1,19.1506,245.7205,1.7076,20.0434,0.0123,55.4481,1.5008,23.6862,161915,1290215
300410.SZ,15.54,130,15.2635,338.4376,1.5609,25.6612,0.0253,65.3448,2.3507,33.1048,93240,1054847.714
300411.SZ,6.79,93.17,32.435,228.2438,0.9379,16.9045,0.0058,57.995,4.733,30.5298,147440,993015.4494
300412.SZ,5.62,107.8,22.9436,186.9033,1.8924,24.3801,0.0243,69.3389,3.0255,42.2574,104557.2,844446.24
300413.SZ,13.05,98.08,31.971,586.931,2.6804,25.3889,0.0317,70.1577,1.887,14.8859,523305,5009519.001
300414.SZ,11.36,132.59,18.3304,122.2634,2.3866,18.0131,0.0031,54.4129,3.9186,24.8844,178894.595,1117269.635
300415.SZ,5.58,68.87,9.1439,108.3686,2.1944,11.7464,0.3559,64.3116,1.0992,6.9401,241056,826440
300416.SZ,14.75,114.27,29.3896,167.3326,2.6341,18.0392,0.1349,62.8214,3.7543,27.1892,199976.8523,717615.6
300417.SZ,13.9,138,34.0826,184.5374,2.8856,16.6906,0.4295,64.5781,6.7589,36.7018,113424,563040
300418.SZ,11.57,155.91,11.3194,202.6004,2.0291,24.7989,0.0267,45.2651,3.8437,37.8998,818440,6819747.508
300419.SZ,4.49,246,31.6904,198.206,1.0993,19.0786,0.0214,80.3037,3.0216,32.8181,165121.4427,1076582.641
300420.SZ,4.13,74.69,29.4509,314.2664,2.0251,15.3398,0.0155,69.2031,3.1776,31.7053,95280,766665.0337
300421.SZ,12.06,47.95,21.1158,114.9156,1.3839,9.2652,0.0136,56.7774,2.199,13.0095,147280,626009.7242
300422.SZ,9.03,142,13.4416,259.3495,2.4253,26.4226,0.0129,68.9779,1.3179,27.2168,89280,880400
300423.SZ,14.83,66.55,14.5158,225.3122,1.8155,14.279,0.0218,58.9608,2.2366,23.5857,130504,956959.8988
300424.SZ,13.64,182.6,26.813,291.0853,2.8039,30.4399,0.0063,41.7481,4.4249,48.0376,223823.74,2429858.2
300425.SZ,4.09,90.49,22.5183,143.7366,1.9066,11.4961,0.0256,64.2112,3.0676,30.3492,157680,822172.0072
300426.SZ,5.8,188,11.7861,139.0144,1.7994,18.9086,0.0155,55.923,1.8338,27.9598,232000,1504000
300427.SZ,9.61,94,13.3125,135.1391,1.7216,16.506,0.0054,60.6759,2.5283,28.2084,133537.02,833498
300428.SZ,8.11,109.67,15.4599,151.6811,1.5688,16.9706,0.0257,64.685,0.9127,12.262,171134.4,1060500
300429.SZ,19.3,155.98,26.8548,148.5852,3.4058,21.3827,0.0195,56.0621,6.6169,39.0943,182582.4,1244720.4
300430.SZ,7.04,169.39,18.3033,192.6327,1.2193,18.1049,0.0211,57.2891,3.0085,31.2869,165558.4,1029891.2
300431.SZ,7.13,307.56,29.4124,1158.2395,2.6757,195.3311,0.012,72.0307,1.403,91.3016,123360,3690720
300432.SZ,5.01,116,11.4425,96.2833,0.6683,17.9909,0.015,50.9471,1.4323,18.7212,241440,1587600
300433.SZ,5.83,143.59,10.3181,82.1955,1.3352,10.3742,0.016,40.0713,0.8301,6.0172,2229494.96,10702070.56
300434.SZ,7.77,149.96,20.6627,319.0517,1.2187,27.6216,0.0153,54.2079,3.1396,63.1293,103496,1019728
300435.SZ,8.78,105.8,21.1699,99.541,2.7654,14.7543,0.02,49.4512,3.766,19.1822,169680,846400
300436.SZ,21.83,304.58,23.7675,402.6311,4.883,48.1004,0.0136,40.7589,8.0674,79.4685,216440,2132060
300437.SZ,11.51,164.41,11.1849,294.3253,1.8909,27.7835,0.0096,52.4516,1.6823,25.9949,101117.2,1096614.7
300438.SZ,24.6,26.29,22.6746,24.2323,3.0135,3.2206,2.2921,6.0429,2.6746,2.8584,691633.6076,739148.2741
300439.SZ,13.15,215.03,18.0108,168.5951,2.4547,21.0299,0.0166,55.9744,1.5364,38.55,448939.74,2437150.02
300440.SZ,4.94,153.16,22.7876,130.7506,1.7305,15.7238,0.0225,50.6808,4.0049,41.7237,221312,1715392
300441.SZ,6.09,126.47,23.7459,363.76,2.5707,24.4057,0.0227,60.4318,2.8253,41.789,119370.24,1162981.744
300442.SZ,11.45,161.21,29.7465,590.1948,1.1923,17.2959,0.0264,47.4617,1.5334,27.2529,114500,1612100
300443.SZ,7.11,253.02,14.8546,117.2986,1.0189,16.5847,0.0187,48.8237,2.9484,23.3444,169258.3862,1423490.52
300444.SZ,6.3,127.52,13.5709,236.9275,2.5839,23.2171,0.0183,47.9786,1.978,32.2814,240990.9632,1759082.291
300445.SZ,9.3,220,24.0929,232.579,3.064,26.4465,0.0196,52.5778,6.5975,60.0433,106447.2,897600
300446.SZ,12.74,202.07,9.2148,146.1563,2.2041,34.9588,0.011,65.841,3.4564,54.8228,78223.6,1240709.8
300447.SZ,8.05,208.99,20.2362,343.7078,1.5655,33.6961,0.0128,56.0233,4.2546,82.5057,150579,1692819
300448.SZ,8.28,223.98,29.082,304.86,2.9955,35.6327,0.018,54.7451,4.4563,43.8925,181920,1791840
300449.SZ,14,251.81,28.2653,292.1983,1.597,30.0498,0.0192,50.6841,3.1969,31.4823,180779.9,1780296.7
300450.SZ,21.51,193,22.5387,146.8632,3.3442,30.7706,0.0071,51.7583,5.3869,34.3976,207672,3700672.527
300451.SZ,12.83,264.78,28.167,369.3933,2.5104,32.9228,0.0022,74.8527,3.3676,44.1644,137292,1800504
300452.SZ,12.11,144.86,27.595,192.4143,2.9766,20.0184,0.0009,83.2261,4.1749,28.0772,99945.6,672150.4
300453.SZ,7.94,92.9,30.2485,151.6504,2.1734,15.0558,0.0076,56.5416,2.7086,22.8816,126023.68,737254.4
300454.SZ,43.3,128.54,27.4225,81.4063,6.1006,18.1103,0.022,57.853,6.6017,19.5979,1732043.3,5141728.54
300455.SZ,5.73,77.02,25.5415,198.5071,2.5833,20.0771,0.0029,56.866,5.9393,46.1601,138740,1078280
300456.SZ,20.17,136,31.4085,310.8072,3.1364,21.4522,0.0038,52.6784,7.7669,73.675,169428,1386310.96
300457.SZ,17.87,109.98,27.5896,164.6558,2.9528,20.3077,0.0062,43.5078,4.5901,34.1145,139386,1363337.024
300458.SZ,16.7,128.4,26.5802,770.907,2.0332,13.8098,0.005,56.2372,2.3614,17.7218,293280,2054400
300459.SZ,6.2,66.33,14.6921,326.962,1.5947,17.0566,0.0042,54.1416,2.5094,48.5227,119674,3020735.316
300460.SZ,7.81,62.32,30.5678,226.8567,1.9143,16.9547,0.0071,55.1919,3.5365,25.9475,131422.1502,1048684.814
300461.SZ,11.4,85.98,20.6222,844.6153,2.5634,19.6989,0.003,51.8261,2.295,59.6543,76015.2,592215.201
300462.SZ,13,78.9,27.2738,156.3918,2.924,12.1326,0.0035,54.403,6.8285,34.3522,141341.76,619920
300463.SZ,14.07,139.03,18.199,112.164,3.0236,14.4207,0.008,46.6433,3.057,26.9539,748836,2585958
300464.SZ,6.09,57.49,30.2618,1058.47,1.7712,11.4078,0.0048,67.3151,2.0933,12.8463,121442.23,540449.7625
300465.SZ,5.5,106.54,29.1788,886.3807,2.2331,19.5205,0.003,43.9986,1.6312,15.5062,216144.14,1420604.36
300466.SZ,4.9,85.61,32.6091,296.5713,1.9066,19.5053,0.005,86.2635,4.8772,45.1616,118080,1261636.377
300467.SZ,19.39,297.3,19.5321,329.7871,1.3873,48.1201,0.003,66.6516,6.5701,112.9362,194400,1953600
300468.SZ,11,126.6,23.8986,187.4357,2.0587,16.524,0.0024,62.4583,4.1751,37.4569,214084.277,1266000
300469.SZ,14.6,167.87,27.5976,267.985,3.4482,37.277,0.006,68.2775,2.6479,26.8988,97528,1121371.6
300470.SZ,20.96,143.28,24.3374,98.776,3.4709,9.8346,0.0082,60.694,6.1578,22.4869,265739.88,764255.52
300471.SZ,5.04,166.73,21.38,107.8819,1.1459,9.2143,0.0108,60.1515,2.4473,12.9252,183818.88,1330232.32
300472.SZ,12.3,71.58,24.5412,271.8185,1.369,13.0821,0.003,56.5945,3.668,22.9917,109338.8,477223.86
300473.SZ,29.75,105,17.5531,76.2399,1.7055,7.0668,0.0104,37.5968,0.8705,15.5536,312137,1050000
300474.SZ,19.64,167.63,29.475,197.3086,3.3279,27.5727,0.0075,68.0139,10.9394,81.1446,262194,2237860.5
300475.SZ,7.56,40.26,15.7511,83.3243,1.2632,7.9177,0.0042,70.9222,3.7109,17.6823,151200,805200
300476.SZ,11.08,62.55,20.8766,83.5593,2.8977,8.7538,0.0068,59.7485,2.738,7.9319,332207.55,1366231.657
300477.SZ,8.51,75.74,22.6008,111.5545,2.5128,11.3901,0.0058,44.5406,1.7222,7.2995,165299.04,1231665.11
300478.SZ,12.46,73.74,30.3597,128.6582,2.7998,10.3006,0.006,56.3374,1.9031,9.5782,142473.79,491624.58
300479.SZ,11.08,123.7,23.8198,288.5967,3.3633,25.5028,0.0075,60.2541,4.2594,28.5225,126960,989600
300480.SZ,8.42,86.7,28.2641,307.0421,2.2335,18.1894,0.023,66.6647,7.4065,61.6776,96416,797640
300481.SZ,9.75,87.99,24.6814,153.4704,2.7209,22.3164,0.0115,67.836,2.8038,27.026,105200,904160
300482.SZ,23.04,151.41,20.6124,125.3486,3.1259,20.1642,0.0023,58.5458,5.3443,34.9032,202752,1578368
300483.SZ,16.4,70,31.6638,1122.3563,2.1882,11.3442,0.0032,66.4796,2.532,11.2949,100860,430500
300484.SZ,9.64,225,19.7916,152.753,2.873,27.7058,0.0046,64.4149,4.3419,36.9049,140400,1330160
300485.SZ,9.47,173,15.1016,101.6642,1.8548,11.3129,0.0481,50.3368,3.8034,34.2474,458505.202,2076000
300486.SZ,11.62,60.01,27.8183,551.6208,1.7835,12.36,0.0072,62.054,3.6029,20.4661,178713.9538,833304.1469
300487.SZ,15.45,81.95,28.6214,114.934,2.6513,11.2035,0.0555,65.7102,5.974,22.1501,170880,910569.4813
300488.SZ,21.8,108,20.9837,92.5496,2.4259,11.6335,0.0248,61.4292,6.5092,37.2981,181028.96,675108
300489.SZ,11.1,125.94,33.3893,1451.012,2.1425,13.6054,0.0264,63.833,7.0508,36.4587,100732.5,571452.75
300490.SZ,9.24,54.2,28.3541,151.6282,1.5296,12.5777,0.008,57.3921,2.3748,15.3293,130900,680000
300491.SZ,13.06,133.1,29.879,426.406,3.1845,26.7065,0.009,58.4705,7.5822,49.1241,120720,1064800
300492.SZ,9.94,71,18.7728,348.0454,2.949,20.7323,0.0024,63.6643,3.9607,38.0476,82700.8,590720
300493.SZ,8.53,85.89,34.1031,252.5147,2.7002,24.1408,0.0097,48.9228,1.1532,8.6988,118680,1030680
300494.SZ,8.61,106.3,25.4044,168.9088,2.1244,16.2168,0.002,62.5124,4.4777,51.3347,206640,1305600
300495.SZ,11,148.1,20.5927,97.1092,2.2954,11.5252,0.0072,59.5396,2.7668,18.9525,305619.4,1212072.629
300496.SZ,21.22,326.7,29.5843,300.3073,3.5862,26.5206,0.0076,56.2535,6.2391,52.1984,335100,3369513.69
300497.SZ,15.09,149.69,16.0794,100.855,2.8037,16.1074,0.0083,56.5215,2.7824,18.4581,158976,1118057.064
300498.SZ,19.71,60.84,10.1166,60.7762,3.1161,10.6224,0.0667,8.3103,1.7528,4.876,10289322.12,24079010.11
300499.SZ,12.21,115.6,28.8498,147.7957,2.2824,14.4274,0.0104,57.3789,2.743,19.1681,146527.326,770705.2
300500.SZ,19.46,122.3,25.5607,134.7074,2.1403,10.7013,0.028,66.6208,2.7974,21.2827,180660,752145
300501.SZ,14.79,144.8,21.7618,130.9972,2.4244,14.8239,0.0493,72.9996,3.4192,27.0927,149213.6478,772942.4
300502.SZ,12.26,160.1,25.4037,332.8836,2.6952,12.7983,0.0093,70.1471,3.3849,18.4107,239939.2,1242376
300503.SZ,8.35,97.8,25.5952,206.8934,1.7877,13.5927,0.0104,68.0939,4.591,37.7009,111200,992165.352
300504.SZ,18.81,56.98,25.7371,84.5896,3.06,8.9834,0.0277,71.2361,2.0966,7.1873,502994.448,1523690.784
300505.SZ,14.76,103.74,30.18,166.5878,2.4496,15.9731,0.0159,66.5247,2.1481,13.9182,137799.36,968516.64
300506.SZ,12.36,107.8,15.9916,302.2432,2.7227,36.5597,0.0117,67.1383,3.9806,67.3324,148320,1973100
300507.SZ,15.86,158.79,19.1836,133.8058,2.0909,14.8587,0.0048,53.5721,3.083,22.4927,194034.412,1058652.93
300508.SZ,18.7,254.5,29.9286,263.3762,3.4217,35.9267,0.0127,58.628,7.6943,110.4877,164323.44,1446069
300509.SZ,9.73,92.14,24.2728,129.8218,2.484,13.3894,0.003,59.4204,2.8808,16.2256,147896,737120
300510.SZ,8.48,102,26.3137,173.6265,1.0691,15.8322,0.0206,62.7372,4.0378,30.377,153937.091,886594.2
300511.SZ,5.76,77.18,14.9193,75.2756,1.6794,9.1907,0.0093,54.7477,1.4085,10.921,250125.12,1157700
300512.SZ,11.26,114.86,15.4422,110.9032,2.4653,12.4395,0.0142,57.3941,4.5417,25.1218,304020,1550610
300513.SZ,16.89,147.75,32.2364,288.9937,1.5296,22.453,0.01,68.4131,3.1548,27.5972,128634.24,1125264
300514.SZ,9.87,45.1,25.682,80.6306,2.891,9.2836,0.006,63.5948,2.5953,8.148,121800,451000
300515.SZ,7.3,89.23,24.8524,181.2726,2.9607,21.4086,0.0048,62.8562,5.2924,38.2692,123400,892300
300516.SZ,26.96,195.05,31.8093,198.4247,2.7511,22.426,0.0072,59.5931,7.4865,59.3694,323520,2340600
300517.SZ,11.9,73.6,32.5132,165.4892,2.0167,14.3257,0.0055,59.3998,2.801,19.1072,127156.26,753664
300518.SZ,18.47,177.94,31.2368,236.8447,1.5824,17.2381,0.0051,62.8887,4.4605,78.0234,172398.98,1660891.96
300519.SZ,12.2,127.05,11.7063,84.4289,2.5131,17.6177,0.005,52.4684,4.4658,32.5665,140560,1016400
300520.SZ,14.29,149.97,28.4713,295.0823,2.8265,29.2945,0.0065,63.8377,3.0621,31.7362,133124,1379724
300521.SZ,7.82,99.97,29.4105,181.3796,2.2655,18.8297,0.005,56.7285,6.5142,43.1483,112608,799760
300522.SZ,15.67,144,28.9827,156.0685,3.0253,18.2045,0.003,59.1921,5.9756,37.891,178075.57,960048
300523.SZ,31.56,189,32.4534,194.3502,3.474,20.8042,0.007,61.1965,6.113,36.608,252480,1512000
300525.SZ,16.82,131.89,30.0266,235.4466,2.8607,22.4311,0.0047,66.1843,5.6554,55.9938,114609.798,898685.271
300526.SZ,10.38,113.5,29.179,227.2887,2.7133,20.1353,0.0052,57.1087,3.4455,25.6232,128380.0009,963699.0808
300527.SZ,6.58,41.84,29.269,128.098,2.5935,11.3505,0.0064,49.9588,2.4996,10.9398,442341.2,1935936.8
300528.SZ,7.8,50.14,19.7252,134.2229,1.4584,8.6548,0.004,53.5217,1.6194,10.3089,290634.2821,1556880.654
300529.SZ,15.55,78.65,29.0119,146.7385,5.9276,29.981,0.0067,50.1334,11.7134,59.2449,640660,3240380
300530.SZ,17.21,101.02,29.8806,175.3946,2.6606,15.6175,0.0063,65.6449,10.0826,59.1836,120470,707140
300531.SZ,12.25,160.2,24.6685,200.6854,2.9841,24.1817,0.0065,61.5899,4.7821,42.1725,153920,1281600
300532.SZ,8.9,113.99,23.4174,210.9577,2.7913,13.4004,0.0057,61.6453,3.6071,19.3552,197400,957516
300533.SZ,27.72,182.44,28.7119,113.9444,1.8073,12.8273,0.0072,56.6972,10.3911,49.3953,280653.912,1824400
300534.SZ,5.08,98.6,28.0534,224.0888,2.1427,12.9802,0.0032,56.6119,6.1371,32.4193,154099.26,912158.415
300535.SZ,11.73,118.62,25.8408,130.96,1.8254,12.0074,0.0067,64.9932,3.2156,25.1129,116902.9313,708635.88
300536.SZ,8.19,66.88,24.9672,124.4627,2.4491,13.101,0.0039,64.4701,3.0639,16.5429,121505.0839,622701.9167
300537.SZ,8.29,55.28,23.41,132.085,1.2887,12.0194,0.0084,63.9107,2.7104,21.1179,132300,552800
300538.SZ,16.7,106.29,30.2524,241.8089,3.4048,15.5469,0.0043,57.68,1.2121,7.1833,127792,595224
300539.SZ,7.1,59,29.9782,278.2175,2.5415,17.0205,0.0042,72.4648,2.2104,14.8031,83695,560500
300540.SZ,10.27,82.83,31.6154,176.6892,1.9632,10.6547,0.012,43.325,4.2263,15.5807,128077.17,662640
300541.SZ,11,76,31.3785,146.0394,2.6872,13.53,0.0077,59.7527,1.6722,8.9175,191280,912000
300542.SZ,11.82,76.88,29.6913,186.8643,1.996,12.8748,0.0089,59.7029,2.6194,16.7982,106557.3,693073.2
300543.SZ,13.65,163.7,27.6935,137.6524,2.5692,16.4774,0.0067,63.2787,1.3406,11.3835,163800,982200
300545.SZ,15.56,109.45,27.0112,168.755,3.1507,17.3518,0.0039,64.4746,3.8228,30.7202,138618.7396,780443.4695
300546.SZ,16.7,165,29.3494,150.9815,2.9384,16.0236,0.0007,61.0397,5.6245,33.324,156926.28,880110
300547.SZ,15.07,122.89,14.6093,103.3582,2.6273,11.4639,0.01,55.7078,2.7623,15.4562,186097.064,734626.7731
300548.SZ,16.92,109,23.656,195.6452,2.7083,17.4471,0.0048,59.2288,4.8183,30.5996,139877.64,901103
300549.SZ,10.6,106.1,22.9399,148.8749,2.8693,16.9294,0.003,67.1909,3.4177,20.4774,141340.4,707368.7
300550.SZ,18.04,106.8,27.8998,138.8399,3.2541,19.2651,0.003,61.8585,6.4106,36.1599,144320,854400
300551.SZ,11.09,105.8,26,606.1366,2.3843,15.8209,0.0033,64.5003,5.1141,24.2271,122034.36,776148.8
300552.SZ,13.3,84.55,13.8277,774.8267,1.9689,12.3948,0.003,58.0437,2.1937,11.6615,144033.68,902148.5
300553.SZ,20.28,123.66,30.8713,188.242,3.1766,19.3698,0.0042,67.6496,9.6578,58.8899,97344,593568
300554.SZ,15.18,109.08,12.5199,96.8744,2.6988,11.9657,0.0062,66.2301,3.6114,23.4175,112268,567216
300555.SZ,6.87,94.08,29.8212,257.5844,2.171,13.1797,0.0063,55.4097,3.6563,20.6262,137400,752640
300556.SZ,7.98,86.56,20.9178,232.2529,2.2413,24.3114,0.0036,72.8582,2.1752,23.595,88684.3997,961970.1304
300557.SZ,20.03,111.31,23.7259,131.8488,2.5469,14.1536,0.0053,53.2865,5.2371,29.1033,111504.0856,619646.5187
300558.SZ,25.3,96.05,27.8904,127.3764,5.0734,21.8751,0.0039,54.2106,9.2533,39.0051,1014530,3851605
300559.SZ,24.87,96.95,32.3302,123.939,3.2387,12.4156,0.01,53.2234,10.7404,41.1735,181582.2,696101
300560.SZ,14.77,82.17,26.2801,174.3653,2.3462,15.1365,0.0057,59.0337,3.1583,19.8083,103567.24,685773.6
300561.SZ,11.26,142.82,28.5167,108.3178,2.8662,13.3443,0.0092,64.8216,7.9414,39.4308,191881.7771,799792
300562.SZ,9.63,163.56,26.4619,371.0328,2.8794,19.0653,0.0068,57.0128,2.1114,12.522,132809,965004
300563.SZ,12.73,77.8,28.3433,173.2214,2.4549,15.0034,0.006,66.7544,3.3773,20.6402,101840,622400
300565.SZ,10.61,47.84,31.3248,196.528,2.8459,10.7712,0.0098,51.9278,2.7164,10.2812,202240,765440
300566.SZ,11.29,87.5,27.4118,111.5076,3.1383,12.7662,0.0015,51.3605,1.9879,11.7779,171198.09,696412.5
300567.SZ,28.68,168.14,20.6184,82.3893,3.4996,16.4972,0.003,52.295,4.3645,16.1584,229440,1421805.66
300568.SZ,19.01,89.51,19.6836,71.9666,2.537,8.9587,0.0097,54.9772,6.6969,20.1854,364992,1074120
300569.SZ,10.38,141.17,19.8099,54.4169,0.9232,7.4059,0.0106,51.4282,1.6274,11.3056,155712.456,1176510.78
300570.SZ,14.5,71.8,27.8797,78.7872,2.9612,8.8554,0.0009,52.8406,5.8939,18.2698,333495.36,917431.68
300571.SZ,17.34,183,14.6253,120.1902,2.9205,27.9127,0.006,65.2318,2.0296,13.4477,69360,851015.193
300572.SZ,19.86,100.5,27.2517,94.0911,2.6756,13.7347,0.009,52.5411,4.4611,17.5056,132406.62,923787.4932
300573.SZ,7.43,56.15,27.0432,183.1879,1.1704,8.6229,0.0075,70.4516,2.0679,14.0078,59440,449200
300575.SZ,31.07,69.3,15.3664,65.7632,2.1348,5.6161,0.0104,51.8443,1.5794,5.7314,227898.45,508315.5
300576.SZ,11.87,51.72,23.5377,122.4004,2.5598,10.9428,0.0055,67.1954,3.1555,13.1967,94960,413760
300577.SZ,27.8,109.59,22.0192,74.0912,3.6612,20.1892,0.009,62.9252,2.6256,8.6934,188009.4,990605.5614
300578.SZ,13.23,65.21,30.1299,220.0204,2.4871,17.0944,0.0083,68.5482,4.0201,18.6181,100584,469512
300579.SZ,19.18,72.2,29.1788,97.2121,3.4781,11.9411,0.0025,59.9869,3.6533,12.9648,153440,577600
300580.SZ,11.82,34.89,15.7847,59.541,1.8266,6.3171,0.0082,52.1624,3.2513,12.7457,236400,697800
300581.SZ,10.64,130,31.3957,112.8043,3.2354,11.5118,0.0097,59.7962,7.7312,28.85,157702.8,587600
300582.SZ,9,45.84,32.2002,130.3408,1.8885,6.8032,0.0061,53.3639,2.0334,9.9226,181020.8934,605088
300583.SZ,30.42,84.94,22.4601,85.5979,1.8447,5.747,0.0103,39.2393,2.9162,15.2572,328501.525,906026.6695
300584.SZ,16,64.56,26.6043,97.0944,2.7794,13.1865,0.0145,54.8087,3.6376,15.6965,128000,679440
300585.SZ,8.19,58.47,23.2477,89.8842,2.8022,11.2244,0.0015,75.1689,3.4721,14.3562,113600,470400
300586.SZ,10.1,46.16,25.8449,93.6533,2.3645,9.1076,0.0036,62.0935,3.2879,10.6764,128544,503520
300587.SZ,15.11,46.57,23.0315,68.672,1.8068,6.3591,0.0038,63.5259,3.7231,16.685,160921.5,484328
300588.SZ,7.11,54.19,24.4022,152.8112,2.5105,19.1343,0.0012,65.7184,1.7618,10.7616,71100,541900
300589.SZ,9.13,51.65,24.3766,135.4461,3.0283,17.1319,0.0168,65.8592,2.1892,12.1639,79129.71,447650.55
300590.SZ,18.7,82.23,29.0878,69.0505,3.8205,9.4132,0.007,53.0827,7.3572,24.3505,299200,698444.25
300591.SZ,4.42,35,33.0789,224.5689,2.5085,19.864,0.0053,74.6177,1.83,13.9561,106080,840000
300592.SZ,7.5,40.24,16.2875,116.8622,2.0244,11.0582,0.0095,70.8975,1.617,9.2598,91785.825,492461.5464
300593.SZ,9.4,47.15,27.7177,129.4473,2.0857,10.4618,0.0119,68.7982,3.3415,15.6253,108607.6,544771.1
